id06,ed_english,pop2016,hpindex2016,unemploy,larent,hlprof
1001,CARLOW URBAN/RURAL (PT.),4560,-12.52173078,27.46620739,19.09283651,17.93859649
1002,GRAIGUE URBAN,1405,-13.80813898,22.633263,15.86308077,13.66548043
1003,CLONMORE,526,-5.48375753,9.39125964,1.1210367,34.60076046
1004,HACKETSTOWN,1117,-14.69311335,23.60959815,16.48183976,24.52999105
1005,HAROLDSTOWN,296,-9.11407938,21.42857143,1.03092784,31.75675676
1006,KINEAGH,343,-7.9123894,13.7254902,0.86956522,33.2361516
1007,RAHILL,729,-7.09512994,16.48104201,2.42172634,36.76268861
1008,RATHVILLY,875,-13.88283173,20.93892354,13.89401709,24.68571429
1009,TIKNOCK,332,-10.52386125,17.34693878,2.75229358,28.61445783
1010,WILLIAMSTOWN,283,-2.40533335,10.95890411,4.08163265,37.45583039
1011,AGHA,395,-1.49388275,9.64912281,0.78740157,39.74683544
1012,BALLINACARRIG,1025,-2.42699876,14.55366208,3.40408806,45.17073171
1013,BALLINTEMPLE,562,-4.31537403,5.96551432,4.61186865,31.49466192
1014,BALLON,717,-7.85462494,10.94986173,6.23006551,27.47559275
1015,BALLYELLIN,425,-8.20140045,13.68372256,1.37473599,32
1016,BALLYMOON,344,-3.21025889,11.11111111,0.85470085,42.73255814
1017,BORRIS,1051,-10.50376513,20.85101655,12.07143612,31.77925785
1018,BURTON HALL,525,3.22624862,6.19871795,3.01974448,49.14285714
1019,CARLOW RURAL (PT.),14546,-7.74232145,19.95809632,14.184545,29.22452908
1020,CLOGRENAN,1038,-5.40770633,12.00406348,5.69026349,35.54913295
1021,CLONEGALL,1001,-6.0600606,11.11097684,5.81821806,30.56943057
1022,CORRIES,537,-7.63628332,14.85168928,1.66886814,34.63687151
1023,CRANEMORE,1103,-7.03212817,10.46253724,5.00775307,32.63825929
1024,FENNAGH,781,-6.60910707,15.69592803,7.33020714,36.36363636
1025,GARRYHILL,580,-6.16163179,10.32940596,2.53541396,30.86206897
1026,GRANGEFORD,465,-2.84096947,9.86499403,2.21696622,39.35483871
1027,JOHNSTOWN,589,-5.25494661,15.62861138,2.57447535,43.63327674
1028,KELLISTOWN,974,-2.37388465,10.25956255,8.85912361,40.34907598
1029,KILBRIDE,438,-4.11525277,8.80200146,3.35885238,39.9543379
1030,KILLEDMOND,405,-1.55015248,9.83606557,2.19178082,44.9382716
1031,KILLERRIG,373,0.61937594,8.73786408,0.00E+00,49.32975871
1032,LEIGHLINBRIDGE,1641,-4.08060842,16.17288521,8.53257913,38.57404022
1033,MUINEBEAG (BAGENALSTOWN) RURAL,654,-5.05196331,15.03399239,0.00E+00,42.96636086
1034,MUINEBEAG (BAGENALSTOWN) URBAN,2752,-14.43098895,22.14090848,21.18154455,21.4752907
1035,MYSHALL,593,-10.79340622,13.09624899,10.6413847,25.46374368
1036,NURNEY,855,-5.76039283,13.73956457,3.47876917,38.47953216
1037,OLDLEIGHLIN,576,-2.84889091,11.65600177,3.78302146,38.19444444
1038,RATHANNA,122,-5.18628072,8.10810811,0.00E+00,31.14754098
1039,RATHORNAN,445,-8.07554518,11.32075472,4.87804878,36.40449438
1040,RATHRUSH,1110,-2.54045383,6.64690741,3.10433116,40.36036036
1041,RIDGE,292,-8.2942374,19.75308642,2.3255814,33.90410959
1042,SHANGARRY,513,-3.1636934,14.46350581,1.22956965,40.35087719
1043,SLIGUFF,506,-5.75914542,14.18968862,5.07085703,35.17786561
1044,TANKARDSTOWN,437,-1.74978512,8.10810811,1.47058824,39.81693364
1045,TEMPLEPETER,419,-5.32554893,10.6287089,1.4797136,37.94749403
1046,TULLOWBEG,622,-9.69372903,25.77727853,5.66793649,24.43729904
1047,TULLOW RURAL,846,0.50654392,8.63322951,1.49746622,37.47044917
1048,TULLOW URBAN,3978,-12.10220689,21.04716225,21.98239035,17.11915535
1049,BALLYMURPHY,275,-9.46876202,11.84210526,1.11111111,32.72727273
1050,COONOGUE,208,-8.44018043,14.0625,4.05405405,34.61538462
1051,GLYNN,379,-4.49405052,8.08080808,0.80645161,39.84168865
1052,KYLE,320,-6.41659066,8.53658537,0.89285714,38.125
1053,MARLEY,401,-5.76929364,14.5631068,1.58730159,40.14962594
1054,TINNAHINCH,648,-8.43278075,20.78893981,4.39541105,34.72222222
2001,ARRAN QUAY A,1785,1.03583298,15.19079126,12.80960357,29.18767507
2002,ARRAN QUAY B,4166,1.86729219,16.98553687,13.94581627,31.06096976
2003,ARRAN QUAY C,4471,6.0481431,13.4337371,14.57244021,36.926862
2004,ARRAN QUAY D,3109,-0.3029133,18.74715238,14.20225909,34.6091991
2005,ARRAN QUAY E,3293,1.77949074,14.82044082,13.4441439,38.80959611
2006,ASHTOWN A,10566,5.11346477,8.51594511,4.33143182,47.9651713
2007,ASHTOWN B,2643,3.31257861,7.86430131,1.19226963,51.5701854
2008,AYRFIELD,5639,-7.26679191,12.1807334,4.88319113,27.54034403
2009,BALLYBOUGH A,3718,-10.87290427,26.61370402,38.88513652,21.16729424
2010,BALLYBOUGH B,3698,-0.35799813,18.71167367,13.89695385,26.82531098
2011,BALLYGALL A,3606,-9.12309469,20.1047327,12.46779678,23.57182474
2012,BALLYGALL B,1887,-8.45210886,11.97396265,10.29858822,28.77583466
2013,BALLYGALL C,3521,-2.92823418,8.54647564,3.41802461,42.26072139
2014,BALLYGALL D,2531,-5.02624827,14.33024798,7.26394527,36.58632951
2015,BALLYMUN A,4765,-7.47364557,22.32167195,29.47001804,26.35886674
2016,BALLYMUN B,4379,-21.42904448,34.47686197,54.47598509,9.47704955
2017,BALLYMUN C,6112,-16.3191108,30.90277278,45.28805067,14.52879581
2018,BALLYMUN D,2458,-21.03420056,36.13518206,59.30750168,11.18795769
2019,BALLYMUN E,1562,1.41642987,6.11975082,0.70105058,50.70422535
2020,BALLYMUN F,2350,-3.54826211,9.19722496,0.59508491,37.57446809
2021,BEAUMONT A,2463,-4.12922693,7.97570949,0.6278706,35.16037353
2022,BEAUMONT B,4962,-4.38489596,11.61108607,1.93876982,35.10681177
2023,BEAUMONT C,3242,-4.68641263,11.64884175,3.36742101,36.9216533
2024,BEAUMONT D,2135,-0.52650744,8.45423072,0.69315103,42.15456674
2025,BEAUMONT E,2051,-1.95691032,8.82414559,0.67063011,42.27206241
2026,BEAUMONT F,3590,0.87424761,8.70460451,3.69620857,43.9275766
2027,BOTANIC A,3174,5.21946976,9.10301702,1.10572858,52.39445495
2028,BOTANIC B,3481,7.61965065,9.32767004,2.88936734,55.07038207
2029,BOTANIC C,2222,8.43883218,9.99433043,2.62714978,49.549955
2030,CABRA EAST A,5650,4.61787245,12.55042345,5.02561727,40.5840708
2031,CABRA EAST B,3737,-9.1415109,18.35658374,7.95352852,24.37784319
2032,CABRA EAST C,4085,-0.48347782,17.70080672,8.98065722,31.30966952
2033,CABRA WEST A,1478,-16.69917531,21.13499669,12.42409794,20.29769959
2034,CABRA WEST B,2577,-17.0206224,24.88977155,19.37934766,16.02638727
2035,CABRA WEST C,2953,-11.04309786,19.99324441,11.22000375,24.14493735
2036,CABRA WEST D,2845,-4.25044993,17.27874719,17.73871736,34.90333919
2037,CLONTARF EAST A,3438,0.5440225,9.16615365,5.48891201,49.04013962
2038,CLONTARF EAST B,7107,8.7943413,6.04781891,2.32376688,62.67060644
2039,CLONTARF EAST C,3183,6.82604694,7.57673802,0.66037388,64.3732328
2040,CLONTARF EAST D,2766,9.51843894,5.82174974,1.14537105,64.20824295
2041,CLONTARF EAST E,1791,7.5548981,5.75721767,0.6409534,60.74818537
2042,CLONTARF WEST A,3658,3.49272481,8.47941029,3.87405919,46.39147075
2043,CLONTARF WEST B,2411,-7.28388538,16.44287808,15.48788619,29.36540854
2044,CLONTARF WEST C,3659,11.72080454,7.06608752,0.95404239,62.03880842
2045,CLONTARF WEST D,2297,5.54540429,10.56531812,3.47776311,45.23291249
2046,CLONTARF WEST E,2468,3.87040524,7.77742641,0.53470637,49.87844408
2047,DRUMCONDRA SOUTH A,5064,9.09951673,8.33943425,2.73404557,52.05371248
2048,DRUMCONDRA SOUTH B,1697,4.73098353,13.1211366,6.43096757,41.543901
2049,DRUMCONDRA SOUTH C,3517,8.22970606,6.59787671,0.66136679,51.29371624
2050,EDENMORE,2836,-15.1693037,21.43352265,9.53242072,21.61495063
2051,FINGLAS NORTH A,3319,-20.98876651,31.02733943,27.8690036,13.13648689
2052,FINGLAS NORTH B,2874,-18.6336243,25.77168866,25.54526456,15.5184412
2053,FINGLAS NORTH C,3464,-6.74966627,13.78850969,3.46517151,29.0704388
2054,FINGLAS SOUTH A,2904,-18.76516801,28.59507637,20.37012647,15.56473829
2055,FINGLAS SOUTH B,4206,-14.59170716,24.14485613,20.92007194,16.42891108
2056,FINGLAS SOUTH C,2645,-24.37936161,32.31110256,32.01548321,10.24574669
2057,FINGLAS SOUTH D,2427,-20.52340758,26.37375092,18.97302914,13.06139267
2058,GRACE PARK,5806,3.35647235,8.10094658,4.4859026,48.75990355
2059,GRANGE A,9696,-1.79205029,9.55420003,5.33032257,32.62169967
2060,GRANGE B,5326,-0.65366185,10.68145124,8.05622093,32.83890349
2061,GRANGE C,3082,-14.89914745,18.67174143,6.45043515,23.26411421
2062,GRANGE D,4005,-6.05359564,13.53943972,11.25202803,35.25593009
2063,GRANGE E,2680,-10.80409585,20.1184615,10.75078668,27.68656716
2064,HARMONSTOWN A,2808,-7.20596899,13.06168361,6.13797763,31.44586895
2065,HARMONSTOWN B,2758,-6.6152185,16.2243016,7.73824331,32.30601885
2066,INNS QUAY A,3919,-5.66730019,25.98532877,6.1150549,24.18984435
2067,INNS QUAY B,3666,0.15063459,16.3433383,13.0233849,26.56846699
2068,INNS QUAY C,2757,-7.0695794,20.00432861,29.68291644,18.78853827
2069,KILMORE A,3660,-5.55382767,11.65816738,5.82145689,28.71584699
2070,KILMORE B,2681,-20.41140673,29.67811191,26.4039948,14.91980604
2071,KILMORE C,1490,-23.13722335,31.48421698,34.8018346,11.00671141
2072,KILMORE D,2032,-11.22243756,12.35986845,5.93092173,23.96653543
2073,MOUNTJOY A,5389,-4.7456174,22.67345889,26.01096574,16.96047504
2074,MOUNTJOY B,3963,-0.09835917,18.91439441,17.90804633,15.03911178
2075,NORTH CITY,5654,4.71512084,11.5884828,10.38193459,26.936682
2076,NORTH DOCK A,1365,0.68468215,14.57040808,4.02874918,34.21245421
2077,NORTH DOCK B,7695,5.71995699,9.36733684,7.18315962,35.5165692
2078,NORTH DOCK C,4214,-1.63031127,20.56213969,30.38744081,30.09017561
2079,PHOENIX PARK,1534,2.34324584,13.33490623,16.32810823,42.30769231
2080,PRIORSWOOD A,1618,-10.66104578,14.37128,6.83903914,19.22126082
2081,PRIORSWOOD B,2728,-25.89159128,38.53330598,45.51946161,8.98093842
2082,PRIORSWOOD C,4854,-16.87494397,29.6558157,47.63021919,14.50350227
2083,PRIORSWOOD D,2756,-20.78212007,29.29363054,23.86645878,13.42525399
2084,PRIORSWOOD E,2839,-13.0041356,16.47844999,8.32910012,20.42972878
2085,RAHENY-FOXFIELD,2488,-4.47469095,10.93694414,4.94267145,40.47427653
2086,RAHENY-GREENDALE,2169,-11.39076322,14.82298902,15.26027712,29.09174735
2087,RAHENY-ST.ASSAM,3672,5.12949068,7.49560659,2.37393647,59.94008715
2088,ROTUNDA A,5965,-0.00127608,17.17276311,28.22484209,18.10561609
2089,ROTUNDA B,2458,2.08517502,15.30748126,26.48658791,25.02034174
2090,WHITEHALL A,3286,2.21662809,7.79740929,5.24218358,44.58307973
2091,WHITEHALL B,4128,-1.85497887,10.98861785,3.73472774,33.33333333
2092,WHITEHALL C,2153,-3.33328123,9.72943976,7.38438554,37.85415699
2093,WHITEHALL D,3456,0.11435971,10.42199543,3.78133382,36.1400463
2094,CHAPELIZOD,3056,5.15777131,8.66604384,11.29178031,48.7565445
2095,CHERRY ORCHARD A,3254,-18.19300097,27.72001663,41.93242148,10.6637984
2096,CHERRY ORCHARD B (CARNA),2836,-19.23332503,26.58353097,23.05397995,14.10437236
2097,CHERRY ORCHARD C,4545,-15.63135495,29.1023665,42.78480204,17.90979098
2098,CRUMLIN A,3714,-10.55024018,16.00469644,13.39515904,21.99784599
2099,CRUMLIN B,2968,-11.86538282,22.45961558,15.37984972,24.66307278
2100,CRUMLIN C,2331,-8.58911122,19.64301922,14.72317673,27.45602746
2101,CRUMLIN D,4089,-9.32963159,19.75405832,12.34154968,26.09439961
2102,CRUMLIN E,2793,-12.85993349,22.55343116,20.93570621,20.80200501
2103,CRUMLIN F,2985,-6.37502765,12.93706143,3.96735375,29.44723618
2104,DECIES,2677,-19.29860674,28.38812705,20.8967258,15.50242809
2105,DRUMFINN,3588,-18.15616711,26.96952859,18.70997191,16.13712375
2106,INCHICORE A,2392,-2.09493263,12.29133005,8.56992986,31.89799331
2107,INCHICORE B,2218,-13.88851964,25.94099305,28.01633666,17.89900812
2108,KILMAINHAM A,2534,-13.59922358,24.00362785,17.67763551,19.88950276
2109,KILMAINHAM B,2414,6.59329945,11.68458418,12.68163972,47.72162386
2110,KILMAINHAM C,5186,-2.42793666,17.63591885,17.65918689,29.29039722
2111,KIMMAGE A,1944,-13.93865398,23.64988927,19.18644038,20.01028807
2112,KIMMAGE B,3572,-13.51996514,21.74103031,13.78183761,21.66853303
2113,KIMMAGE C,3043,4.20050826,11.30698078,5.39617824,46.63161354
2114,KIMMAGE D,2462,-4.67491612,17.58905836,12.50554296,31.35662063
2115,KIMMAGE E,3395,-4.8003829,18.75390107,15.75896983,34.28571429
2116,KYLEMORE,2657,-20.48064265,30.44269405,21.34710311,13.77493414
2117,MANSION HOUSE A,4665,-0.4052542,16.6828175,37.60810145,27.07395498
2118,MANSION HOUSE B,1311,16.84716286,4.4632035,4.61871583,44.24103738
2119,MERCHANTS QUAY A,2513,-4.6439316,21.89383084,40.94197261,19.33943494
2120,MERCHANTS QUAY B,3966,3.9215225,15.15072081,11.30015847,31.46747352
2121,MERCHANTS QUAY C,3566,-2.10504228,17.93789222,25.82361697,28.04262479
2122,MERCHANTS QUAY D,2185,5.91211442,8.48509125,4.11381053,48.28375286
2123,MERCHANTS QUAY E,2489,1.505072,20.61591744,5.54837317,35.91803937
2124,MERCHANTS QUAY F,2158,0.10563525,15.47465716,11.69633959,32.39110287
2125,PEMBROKE EAST A,5078,-2.49667919,14.45859376,25.12099034,34.52146514
2126,PEMBROKE EAST B,3818,11.04694367,5.13506229,1.55724479,64.01257203
2127,PEMBROKE EAST C,3920,12.00176112,4.88521081,0.18494693,67.95918367
2128,PEMBROKE EAST D,5263,6.04628159,8.94089517,8.86544121,52.70758123
2129,PEMBROKE EAST E,3902,13.40506419,4.91045484,0.91646908,60.73808303
2130,PEMBROKE WEST A,4992,11.53262768,6.5898381,3.33089813,58.75400641
2131,PEMBROKE WEST B,3003,12.39769025,6.27955342,1.84375687,65.63436563
2132,PEMBROKE WEST C,4852,14.85072073,4.72950508,2.71702255,56.8219291
2133,RATHFARNHAM,4683,10.09863852,6.11625868,0.75490751,57.16421098
2134,RATHMINES EAST A,4836,12.42286284,6.03031849,4.63730083,61.57981803
2135,RATHMINES EAST B,6058,14.40533017,4.33745228,1.54681749,64.85638825
2136,RATHMINES EAST C,3351,12.90769936,5.66014109,0.79943175,71.2921516
2137,RATHMINES EAST D,2757,13.3605682,7.00353689,1.19661811,64.92564382
2138,RATHMINES WEST A,5461,9.79926409,8.91445245,6.29999284,44.31422816
2139,RATHMINES WEST B,3713,9.47032501,10.159741,5.50525039,46.45838944
2140,RATHMINES WEST C,2681,12.74128106,6.67190493,1.49397719,64.04326744
2141,RATHMINES WEST D,3106,9.66603414,9.68225535,8.24809136,58.53187379
2142,RATHMINES WEST E,3390,10.81651163,7.27115045,2.03848483,59.7640118
2143,RATHMINES WEST F,2859,10.30788859,10.39047982,3.09574553,55.57887373
2144,ROYAL EXCHANGE A,4329,5.91594018,10.64005042,19.65846295,26.56502657
2145,ROYAL EXCHANGE B,2082,1.12703366,18.63721067,45.76726707,23.91930836
2146,ST KEVIN'S,5122,8.9691192,11.20111063,7.80030854,38.53963296
2147,SOUTH DOCK,7004,10.90207182,7.76339994,10.64071163,49.71444889
2148,TERENURE A,3741,7.72332632,9.75676611,1.86862956,57.87222668
2149,TERENURE B,3490,5.04010636,10.93388522,2.03822437,55.75931232
2150,TERENURE C,1854,8.85850189,5.41586515,0.13660241,66.50485437
2151,TERENURE D,792,10.63594213,4.85316124,0.00E+00,67.92929293
2152,USHERS A,3930,13.07469877,10.161813,8.59397985,51.11959288
2153,USHERS B,1312,-0.67803132,19.09076811,29.08567666,29.95426829
2154,USHERS C,3983,-6.66681291,19.76232686,31.42249947,23.80115491
2155,USHERS D,2188,-1.16536588,17.90583287,19.94029609,31.67276051
2156,USHERS E,1790,-9.5794281,26.10987395,40.23345397,28.60335196
2157,USHERS F,3484,-0.4178817,13.98539826,11.37690831,39.63834673
2158,WALKINSTOWN A,2765,-5.20411674,16.16246761,9.84547022,31.71790235
2159,WALKINSTOWN B,1885,-6.90315082,13.20435145,1.93154989,31.29973475
2160,WALKINSTOWN C,2169,-7.83725711,15.63325001,5.70739049,30.47487321
2161,WOOD QUAY A,2606,-11.22978622,30.52309497,36.04954063,20.56792018
2162,WOOD QUAY B,3414,4.68154875,12.79989544,6.12896191,44.17106034
3001,BALLINASCORNEY,921,-8.58381321,20.76008677,5.61513711,31.05320304
3002,BALLYBODEN,5028,7.48222113,5.91056243,1.43542005,59.10898966
3003,BOHERNABREENA,4496,-5.42717146,12.11780455,11.34184223,32.56227758
3004,CLONDALKIN-BALLYMOUNT,2047,-1.8833474,9.10283424,1.84190169,32.09574988
3005,CLONDALKIN-CAPPAGHMORE,2581,-20.17915262,35.0055514,66.35957002,15.38163503
3006,CLONDALKIN-DUNAWLEY,11323,-14.03621468,21.97325252,26.55339836,17.96343725
3007,CLONDALKIN-MONASTERY,11316,-4.25837967,11.90556863,3.99211155,28.32272888
3008,CLONDALKIN-MOORFIELD,6376,-16.47782579,25.50315549,27.0145695,17.09535759
3009,CLONDALKIN-ROWLAGH,4096,-21.84196935,29.62485471,35.79394419,11.5234375
3010,CLONDALKIN VILLAGE,9152,-4.4327678,11.04102489,3.923368,27.23994755
3011,EDMONDSTOWN,5757,-1.28138256,13.41342756,18.71430129,42.60899774
3012,FIRHOUSE-BALLYCULLEN,8230,9.09955065,6.05590641,1.0933996,58.90643985
3013,FIRHOUSE-KNOCKLYON,3505,5.05273895,6.35314777,0.00E+00,59.08701854
3014,FIRHOUSE VILLAGE,12214,1.55065423,10.09392889,3.40649186,43.83494351
3015,LUCAN-ESKER,32236,2.35984799,9.40915118,4.47573804,42.64797121
3016,LUCAN HEIGHTS,5196,-0.20417488,10.09397565,7.08909036,44.8421863
3017,LUCAN-ST. HELENS,10658,2.93557068,8.9540693,4.89986368,43.73240758
3018,NEWCASTLE,4257,0.04949227,8.0998912,5.21331314,39.74630021
3019,PALMERSTON VILLAGE,3625,-6.35105429,11.61022367,0.70141005,32.74482759
3020,PALMERSTON WEST,7521,-10.20231401,18.65907683,19.81340915,25.15622922
3021,RATHCOOLE,5009,0.02755118,9.10662219,2.74775793,41.12597325
3022,RATHFARNHAM-BALLYROAN,2612,5.00524575,6.6344727,0.23357669,60.10719755
3023,RATHFARNHAM-BUTTERFIELD,3288,8.08211275,4.95242867,0.39085078,64.08150852
3024,RATHFARNHAM-HERMITAGE,4602,9.71584761,6.5198115,0.47905604,65.73229031
3025,RATHFARNHAM-ST. ENDA'S,3877,5.33978898,7.51059516,2.5408088,57.98297653
3026,RATHFARNHAM VILLAGE,3099,10.27051882,4.66964261,0.37188653,65.21458535
3027,SAGGART,4640,3.31311455,8.61072077,5.12127446,38.55603448
3028,TALLAGHT-AVONBEG,1538,-21.30226611,25.67384186,24.35936222,15.34460338
3029,TALLAGHT-BELGARD,1692,-8.10419767,14.70349639,1.25671398,30.02364066
3030,TALLAGHT-FETTERCAIRN,8380,-17.32600455,32.28322138,51.42950843,15.05966587
3031,TALLAGHT-GLENVIEW,1934,-5.95193758,14.89683051,4.90392873,26.31851086
3032,TALLAGHT-JOBSTOWN,17824,-11.55401092,25.63444228,30.16582891,23.40664273
3033,TALLAGHT-KILLINARDAN,3958,-23.94360413,34.95156659,54.47920738,9.27235978
3034,TALLAGHT-KILNAMANAGH,4386,-6.97590886,11.90563761,0.34668283,29.82216142
3035,TALLAGHT-KILTIPPER,8478,-10.53674946,21.1231207,25.46898023,22.3519698
3036,TALLAGHT-KINGSWOOD,3996,-5.5101041,12.0351726,4.58673928,28.57857858
3037,TALLAGHT-MILLBROOK,3386,-12.6966659,14.00030668,2.84901768,24.246899
3038,TALLAGHT-OLDBAWN,4579,-7.53786507,12.38776162,3.59418275,29.17667613
3039,TALLAGHT-SPRINGFIELD,11012,-7.73789434,18.19982201,8.63246833,22.92045042
3040,TALLAGHT-TYMON,4956,-15.22667016,20.68301785,23.41935586,21.67070218
3041,TEMPLEOGUE-CYPRESS,2714,4.22689618,5.43235755,0.34126936,57.36919676
3042,TEMPLEOGUE-KIMMAGE MANOR,4856,10.38029452,5.90750641,0.24907444,65.58896211
3043,TEMPLEOGUE-LIMEKILN,3449,-5.98103953,9.59407282,2.38029899,33.77790664
3044,TEMPLEOGUE-ORWELL,2056,1.79450085,7.72309438,0.00E+00,55.00972763
3045,TEMPLEOGUE-OSPREY,2246,1.22619074,9.45085884,0.76286824,47.46215494
3046,TEMPLEOGUE VILLAGE,2074,7.50684324,7.30279753,0.52277253,65.86306654
3047,TERENURE-CHERRYFIELD,2151,-5.8107199,12.13608143,2.42925011,34.72803347
3048,TERENURE-GREENTREES,2872,-1.79908917,10.75081935,0.5278305,44.49860724
3049,TERENURE-ST. JAMES,2568,-14.87227816,13.82409097,0.09646701,26.28504673
4001,AIRPORT,5018,7.19885831,6.98703116,13.3525062,31.36707852
4002,BALBRIGGAN RURAL,16495,-5.13064996,15.24062439,13.66854537,30.53046378
4003,BALBRIGGAN URBAN,8116,-7.87366494,16.48440051,8.618462,28.36372597
4004,BALDOYLE,7524,0.12909278,9.36135285,7.12429726,43.14194577
4005,BALGRIFFIN,3113,9.93371598,5.73404397,3.01761375,49.91969162
4006,BALLYBOGHIL,1162,3.02100816,5.10052895,4.07295013,46.55765921
4007,BALSCADDEN,707,-2.97324075,11.54946264,6.0024636,38.61386139
4008,BLANCHARDSTOWN-ABBOTSTOWN,6195,2.33842926,12.6541512,4.812543,41.33979015
4009,BLANCHARDSTOWN-BLAKESTOWN,38894,-0.99655369,10.97178506,1.9047171,35.83329048
4010,BLANCHARDSTOWN-COOLMINE,11320,-7.43026389,18.75940862,21.04114037,28.66607774
4011,BLANCHARDSTOWN-CORDUFF,3871,-15.92961465,24.68325111,33.31884106,18.08318264
4012,BLANCHARDSTOWN-DELWOOD,5153,0.33816482,10.34157042,2.01961128,41.41276926
4013,BLANCHARDSTOWN-MULHUDDART,4123,-8.51886044,19.44241033,24.05690367,22.70191608
4014,BLANCHARDSTOWN-ROSELAWN,1688,-2.0126194,10.26912741,4.43649597,43.3056872
4015,BLANCHARDSTOWN-TYRRELSTOWN,3257,-12.19458824,24.51115533,52.32322955,14.79889469
4016,CASTLEKNOCK-KNOCKMAROON,19027,8.288881,6.82305667,1.12179619,57.39738267
4017,CASTLEKNOCK-PARK,5329,10.22989062,6.56144424,1.32723379,65.09664102
4018,CLONMETHAN,837,0.17152964,7.89646022,12.93022818,42.05495818
4019,DONABATE,9399,4.84856764,7.82512246,4.48858622,51.66507075
4020,DUBBER,7372,-0.16161918,11.35433774,6.19862445,30.52088985
4021,GARRISTOWN,1628,-1.24124729,9.9829036,10.75040319,38.32923833
4022,HOLLYWOOD,1397,1.61095874,7.65627969,2.54061287,44.8103078
4023,HOLMPATRICK,3458,3.63522232,8.7075337,2.93234267,52.1978022
4024,HOWTH,8294,5.64440059,6.32320423,1.30621298,62.75620931
4025,KILSALLAGHAN,2263,-6.08609659,14.22499103,8.74532673,36.50022095
4026,KINSALEY,9621,5.12939819,6.47734208,4.27151294,42.75023386
4027,LUCAN NORTH,1436,9.66925318,3.7341485,0.27545652,65.04178273
4028,LUSK,9623,0.52136895,8.94666503,5.39730748,41.53590356
4029,MALAHIDE EAST,7429,9.44838223,5.05861642,2.63151093,63.13097321
4030,MALAHIDE WEST,6149,7.50067622,5.53906622,1.54466911,61.71735242
4031,PORTMARNOCK NORTH,4109,3.32807815,6.61484766,0.13695756,55.92601606
4032,PORTMARNOCK SOUTH,3621,4.20031415,6.86937417,3.09978716,54.01822701
4033,RUSH,9921,-2.04993001,9.77340625,6.61780073,35.90363875
4034,SKERRIES,8501,2.38844419,9.88060378,8.16814182,51.52335019
4035,SUTTON,5680,3.44445267,7.66122116,0.55772622,56.63732394
4036,SWORDS-FORREST,15153,3.55096672,7.36619848,2.51701367,39.74790471
4037,SWORDS-GLASMORE,7711,-4.0618596,11.26504304,7.99204363,29.55518091
4038,SWORDS-LISSENHALL,10447,1.31324493,9.18564163,8.28818381,37.32171915
4039,SWORDS-SEATOWN,6782,5.3617365,6.38394661,1.83638383,50
4040,SWORDS VILLAGE,2674,-1.43639012,11.08136598,3.62157223,31.30142109
4041,THE WARD,9602,0.92754633,11.50493931,5.37455534,36.46115393
4042,TURNAPIN,1700,-2.03788925,9.80330384,2.65697122,33.94117647
5001,BALLINTEER-BROADFORD,2537,0.57264487,8.03098727,0.51857798,47.73354356
5002,BALLINTEER-LUDFORD,2028,-0.67390191,7.71390846,0.12551551,50.49309665
5003,BALLINTEER-MARLEY,2253,5.91129255,7.05455181,0.35123772,59.12117177
5004,BALLINTEER-MEADOWBROADS,1639,4.50735391,9.01287321,0.17272009,60.21964613
5005,BALLINTEER-MEADOWMOUNT,1848,-4.96375325,17.04557724,21.53367485,40.0974026
5006,BALLINTEER-WOODPARK,5405,8.70360717,5.13980549,2.50137108,60.99907493
5007,BALLYBRACK,2962,-3.40753612,9.99162191,6.08112968,43.4166104
5008,BLACKROCK-BOOTERSTOWN,3436,12.87474956,4.84214718,0.82864685,65.54132712
5009,BLACKROCK-CARYSFORT,6318,9.5249852,6.73008673,0.99896315,64.56157012
5010,BLACKROCK-CENTRAL,3733,12.42829893,4.66560762,1.92978219,68.49718725
5011,BLACKROCK-GLENOMENA,2083,11.79669121,5.78102269,0.56787391,56.79308689
5012,BLACKROCK-MONKSTOWN,3239,10.3920675,5.8648793,0.95711552,65.45230009
5013,BLACKROCK-NEWPARK,2316,6.37379196,9.16262698,3.79537073,63.34196891
5014,BLACKROCK-SEAPOINT,1450,10.65879728,5.86833095,1.96838334,68.75862069
5015,BLACKROCK-STRADBROOK,2462,3.68008399,8.92618895,5.17642208,51.82778229
5016,BLACKROCK-TEMPLEHILL,2658,5.64828448,10.70121426,13.16277765,57.26109857
5017,BLACKROCK-WILLIAMSTOWN,2982,12.11587962,5.53724435,2.91413923,63.68209256
5018,CABINTEELY-GRANITEFIELD,2702,3.39809007,7.43842853,1.02528684,51.66543301
5019,CABINTEELY-KILBOGGET,2686,-6.65662826,13.81927576,11.91153141,39.01712584
5020,CABINTEELY-LOUGHLINSTOWN,4280,11.38593959,4.81246362,1.66205098,56.40186916
5021,CABINTEELY-POTTERY,4997,4.15572063,7.24559538,2.64068695,51.41084651
5022,CHURCHTOWN-CASTLE,1476,8.41582747,6.20616545,11.95901454,55.55555556
5023,CHURCHTOWN-LANDSCAPE,1411,10.31899437,5.17240611,0.00E+00,65.91070163
5024,CHURCHTOWN-NUTGROVE,3165,-3.36132185,12.93812562,8.2785091,39.49447077
5025,CHURCHTOWN-ORWELL,1943,9.14488014,4.55233725,0.00E+00,64.23057128
5026,CHURCHTOWN-WOODLAWN,1481,11.78142765,4.63530372,0.6090246,68.06212019
