P-ID,S-ID,Closest Sec School (km),Num Sec Schools < 5km,PrS-ID,Closest Pri School (km),Num Pri Schools < 5km
4449865,60481I,1.1094803568954326,25.0,19303W,0.2848277937536922,99.0
4448766,60481I,1.4021631469682407,19.0,20015B,0.8413549713574011,99.0
4447772,60481I,2.383050760942233,16.0,20015B,0.9120083425271883,67.0
4447374,60481I,0.7109687177611509,26.0,18910P,0.21237875772927756,105.0
4437990,60481I,0.34326003922906545,27.0,20338C,0.21602477704392956,117.0
4431663,60481I,2.0490460337256216,18.0,20015B,0.5163705396486247,80.0
4436719,60481I,0.7522022514475352,25.0,19242F,0.6165869137291131,104.0
4434574,60481I,2.2594260062721223,16.0,20015B,0.95900800937268,72.0
4307276,60481I,2.4271141994463914,15.0,20015B,1.0292246774937648,72.0
4426812,60481I,0.7818838036312061,25.0,19242F,0.3557383672831692,102.0
4422152,60481I,2.342865684099957,15.0,20015B,0.9075521320339703,71.0
4414672,60481I,2.1611019011224912,16.0,20015B,0.6773338236691454,76.0
4451301,60490J,0.4722804530129418,42.0,11578V,0.483451064917201,111.0
4452375,60490J,0.5348878137032048,43.0,19896G,0.31820331892095416,106.0
4468782,60490J,0.857511775173429,41.0,20507W,0.6695133968724439,109.0
4408883,60490J,0.8426514350357197,43.0,20507W,0.0898675861397685,110.0
4468588,60490J,0.9444561040128917,45.0,15253N,0.6579154130110231,101.0
4450067,60490J,0.8945799226055722,42.0,14556D,0.5949452800991465,118.0
4452954,60490J,0.8592241808051624,41.0,20507W,0.6297182095185219,110.0
4409388,60490J,0.8389348142102097,43.0,20507W,0.08450716754802541,110.0
4467787,60490J,0.838124828783844,44.0,20545H,0.6233380585870121,101.0
4467753,60490J,0.857511775173429,41.0,20507W,0.6695133968724439,109.0
4447288,60490J,0.8513526636984151,43.0,20507W,0.07391587969742033,110.0
4458673,60490J,0.25471092198349365,43.0,11578V,0.5920212883498707,110.0
4467497,60490J,0.8448193844765888,45.0,15253N,0.7111075943475185,103.0
4467334,60490J,0.838124828783844,44.0,20545H,0.6233380585870121,101.0
4455982,60490J,0.734395396427102,42.0,20507W,0.5746823210785033,110.0
4421378,60490J,0.35547063948194224,46.0,11578V,0.14742065909635207,120.0
4459664,60490J,0.6991507249101583,41.0,20507W,0.2379329577718077,111.0
4451840,60490J,0.8592241808051624,41.0,20507W,0.6297182095185219,110.0
4459565,60490J,0.3046516821840969,45.0,11578V,0.24362589039935792,115.0
4457173,60490J,0.7024136679413336,42.0,20507W,0.5494163298946864,110.0
4465429,60490J,1.151575666508453,44.0,15253N,0.42712143672124614,104.0
4465645,60490J,0.5820294282752867,43.0,20507W,0.8209232843404703,105.0
4465504,60490J,1.3474864994409814,39.0,19774P,0.6037470967692292,109.0
4456124,60490J,0.9670862501972619,42.0,20507W,0.20084910314021975,107.0
4464682,60490J,0.393290115883816,42.0,11578V,0.4265166568291205,113.0
4459532,60490J,0.5169080144131661,45.0,19896G,0.5550957629963852,105.0
4464203,60490J,1.003896020625907,41.0,20507W,0.2537113801584293,106.0
4463749,60490J,0.7956547586442442,42.0,20507W,0.5847264279918097,110.0
4463735,60490J,1.4148685861278631,39.0,19774P,0.6008799208649965,110.0
4463485,60490J,0.2659164221409535,43.0,11578V,0.5943349928819132,110.0
4463474,60490J,0.5586630398190383,42.0,20507W,0.6662860306756384,110.0
4463282,60490J,0.930949038089677,45.0,15253N,0.6269010005278954,101.0
4462718,60490J,0.6589449985845269,43.0,20507W,0.8263069511900049,105.0
4462096,60490J,0.9905710094965856,44.0,15253N,0.5759931110774935,106.0
4446737,60490J,1.0934144414380644,41.0,20507W,0.2990458008810279,107.0
4461611,60490J,0.7229955910704745,41.0,20507W,0.20056366716524515,110.0
4454333,60490J,1.3797348209585936,39.0,19774P,0.579541787553254,109.0
4460950,60490J,1.0556731340188537,41.0,20507W,0.23849287768517322,107.0
4460904,60490J,0.8970196209646174,45.0,15253N,0.6747223602744067,101.0
4435832,60490J,0.7926700933586872,42.0,20507W,0.669461138227269,109.0
4460382,60490J,1.0687507642558545,41.0,15253N,0.5696545293072477,108.0
4455744,60490J,0.844512501895802,43.0,20507W,0.08505284359984562,110.0
4458891,60490J,0.7332338386872816,43.0,20507W,0.7044772620079506,108.0
4391704,60490J,0.5538684792835786,44.0,19896G,0.4309556894778483,105.0
4459223,60490J,0.9002837895689406,44.0,20545H,0.15291540469929943,101.0
4458519,60490J,0.9905710094965856,44.0,15253N,0.5759931110774935,106.0
4447651,60490J,0.3939695188479545,43.0,11578V,0.44749752895217826,112.0
4438613,60490J,0.857511775173429,41.0,20507W,0.6695133968724439,109.0
4458577,60490J,0.9905710094965856,44.0,15253N,0.5759931110774935,106.0
4458565,60490J,1.383716497966893,39.0,19774P,0.5553715108823601,110.0
4458013,60490J,0.7918946934694521,45.0,15253N,0.76861190114695,105.0
4446269,60490J,0.7956547586442442,42.0,20507W,0.5847264279918097,110.0
4457740,60490J,0.8848309201339571,45.0,15253N,0.6783984403528724,101.0
4456948,60490J,1.017048664885698,41.0,20507W,0.23059940900739082,106.0
4456176,60490J,1.0886733023181365,41.0,20507W,0.303161130780679,107.0
4430310,60490J,0.7406436641676866,43.0,20507W,0.7083045233532697,108.0
4455500,60490J,0.7349907610124945,41.0,20507W,0.18972552095439704,109.0
4400421,60490J,0.3468361824099401,42.0,11578V,0.5755088265125528,110.0
4453805,60490J,1.4126700986700902,40.0,19774P,0.6387864971567808,108.0
4442466,60490J,0.6182342251545748,43.0,20545H,0.8282564795554657,105.0
4414713,60490J,0.8448210336875208,42.0,20507W,0.6985254044591725,108.0
4296240,60490J,0.5820294282752867,43.0,20507W,0.8209232843404703,105.0
4453203,60490J,0.9905710094965856,44.0,15253N,0.5759931110774935,106.0
4449598,60490J,0.9957192001464491,43.0,15253N,0.5778827062836587,106.0
4438391,60490J,0.734395396427102,42.0,20507W,0.5746823210785033,110.0
4444816,60490J,1.356662220430339,39.0,19774P,0.6146701434015451,109.0
4450440,60490J,0.35547063948194224,46.0,11578V,0.14742065909635207,120.0
4427735,60490J,0.8448210336875208,42.0,20507W,0.6985254044591725,108.0
4443500,60490J,0.6595876159330386,43.0,20507W,0.8258605923642934,105.0
4379861,60490J,0.8274650007456266,41.0,20507W,0.1600390972686185,110.0
4384375,60490J,0.9160546868768481,42.0,20507W,0.07558631014713686,109.0
4445101,60490J,0.7809478420278119,41.0,20507W,0.21826093168488647,109.0
4448862,60490J,0.46368067519625755,42.0,11578V,0.48975011610348596,111.0
4325622,60490J,0.7527917735095128,43.0,20507W,0.6945987640483839,108.0
4320223,60490J,0.7527917735095128,43.0,20507W,0.6945987640483839,108.0
4444891,60490J,0.6207497045823136,43.0,19896G,0.3879504700639829,105.0
4444570,60490J,0.5314451203377757,44.0,11578V,0.3099342142643905,119.0
4325332,60490J,1.356662220430339,39.0,19774P,0.6146701434015451,109.0
4443751,60490J,1.3641001763697418,39.0,19774P,0.5839401427811296,109.0
4439404,60490J,0.6832743955273676,43.0,20545H,0.37633374143121434,101.0
4438969,60490J,0.8179942530644628,45.0,15253N,0.7409673510568331,104.0
4374660,60490J,0.8592241808051624,41.0,20507W,0.6297182095185219,110.0
4434356,60490J,0.6498057965586914,45.0,20545H,0.7812905458410142,105.0
4434036,60490J,0.656630963975005,43.0,11578V,0.33056448237606406,121.0
4428927,60490J,0.5070646210948947,44.0,11578V,0.2777953405063564,118.0
4428906,60490J,0.6173164900603054,42.0,19896G,0.3820635592662214,105.0
4428871,60490J,0.2153899054420086,44.0,11578V,0.35380369394656164,112.0
4420628,60490J,0.8850005681765034,44.0,20545H,0.1302249280063353,101.0
4468197,60491L,0.44942159707501483,37.0,20152L,0.494422201335977,116.0
4467801,60491L,0.641833365714048,35.0,20453C,0.16634254744032717,108.0
4466967,60491L,0.6959279624149534,35.0,17367P,0.4281263960425656,115.0
4465696,60491L,0.5813843301950736,35.0,17464N,0.21149091459659516,109.0
4373023,60491L,0.3340023926911117,35.0,20152L,0.2359748601497588,119.0
4202986,60491L,0.2402712767291938,33.0,17465P,0.2207929601355431,111.0
4454491,60491L,0.5631842519881244,35.0,17464N,0.12257402180852103,111.0
4461811,60500J,0.18482670248580604,42.0,20103V,0.5925195701654437,94.0
4327246,60500J,0.387265900947065,44.0,20103V,0.3317050863725206,99.0
4461305,60500J,0.8740653280589403,44.0,20103V,0.5057335927271828,99.0
4468413,60500J,0.7877044739546724,41.0,15995L,0.22300839693106236,83.0
4464226,60500J,0.7072080746371515,39.0,20441S,0.1977222321988872,87.0
4461594,60500J,0.8945632655590944,44.0,15253N,0.27434925006430444,93.0
4447120,60500J,0.16492915111729556,43.0,20103V,0.5581967985226264,93.0
4456710,60500J,0.24708140482703356,41.0,15995L,0.5976869938970258,93.0
4455239,60500J,1.1162843048433992,37.0,11894I,0.2863838115963262,78.0
4468246,60500J,0.8005900703182985,42.0,18282M,0.24164246482310292,87.0
4467862,60500J,0.8586789129083275,44.0,20103V,0.5616632316029033,98.0
4420352,60500J,0.8665530249493754,38.0,20441S,0.30381972504304505,80.0
4410130,60500J,0.8335876407494837,42.0,03917V,0.3624367920771239,93.0
4453353,60500J,0.5786277062688525,42.0,15995L,0.07168381335558384,85.0
4461388,60500J,0.45934700213695456,41.0,15995L,0.23213740228173607,88.0
4467316,60500J,0.6727432598069258,44.0,20103V,0.05358489757752856,100.0
4467250,60500J,0.1930661115651417,42.0,20103V,0.735850329116794,94.0
4445949,60500J,0.7853005727250618,43.0,20103V,0.4634919013025404,97.0
4466804,60500J,0.18754337495077336,42.0,20103V,0.6834113148224126,95.0
4466797,60500J,0.3412544719015782,44.0,20103V,0.40030174731483054,97.0
4466676,60500J,0.8160809646442108,44.0,20103V,0.5953551543252691,97.0
4466656,60500J,0.25142086075354136,44.0,18282M,0.4256595593397158,95.0
4433709,60500J,1.2088484157738877,43.0,03917V,0.2101016941676996,99.0
4420351,60500J,0.8665530249493754,38.0,20441S,0.30381972504304505,80.0
4420345,60500J,0.8665530249493754,38.0,20441S,0.30381972504304505,80.0
4405491,60500J,0.7187712035548264,43.0,20103V,0.14769707966336978,100.0
4466020,60500J,0.25578144750773724,43.0,15995L,0.504909479443265,93.0
4390616,60500J,0.8695672752076964,43.0,15253N,0.5388368608411571,98.0
4464850,60500J,0.40965686571008925,44.0,20103V,0.31372283106512544,100.0
4395206,60500J,0.4871144175399543,43.0,20103V,0.21878123870545016,99.0
4437969,60500J,1.2091420204522474,42.0,03917V,0.05343031959280091,104.0
4465235,60500J,0.9635088410668813,45.0,15253N,0.5022192890266498,97.0
4465068,60500J,0.8314858326958623,44.0,15253N,0.3201284689737655,93.0
4464844,60500J,0.18754337495077336,42.0,20103V,0.6834113148224126,95.0
4464420,60500J,0.8492847511253789,44.0,20103V,0.5115333260847021,98.0
4464147,60500J,0.5944990334051625,44.0,18282M,0.5039783209537542,95.0
4458764,60500J,0.28433427755057694,40.0,20103V,0.6494165368007959,95.0
4464063,60500J,0.81659097055872,44.0,15253N,0.3343630494531661,94.0
4463634,60500J,0.8672752060322864,44.0,15253N,0.3121172141494144,93.0
4463214,60500J,0.40270298367392743,44.0,20103V,0.36241919662254135,97.0
4463101,60500J,0.9179272516419826,44.0,15253N,0.5974711045676535,98.0
4462976,60500J,0.8358872565082205,43.0,15253N,0.32327624743260724,93.0
4462553,60500J,0.16492915111729556,43.0,20103V,0.5581967985226264,93.0
4462359,60500J,0.8465636212165499,44.0,15253N,0.635107400604526,97.0
4461968,60500J,0.8945632655590944,44.0,15253N,0.27434925006430444,93.0
4461521,60500J,0.11221692210350857,42.0,18282M,0.6209270612502114,94.0
4457794,60500J,0.8314858326958623,44.0,15253N,0.3201284689737655,93.0
4457798,60500J,0.6975791534636808,44.0,20103V,0.23043862253330713,100.0
4460600,60500J,0.8537382775365265,43.0,15253N,0.5126595246386225,96.0
4460303,60500J,0.8427761263895973,42.0,15253N,0.3447574539830816,93.0
4460301,60500J,0.8427761263895973,42.0,15253N,0.3447574539830816,93.0
4460279,60500J,1.020647650491589,43.0,15253N,0.1328184567438228,96.0
4459457,60500J,1.188944085703867,43.0,15253N,0.11710519573920579,103.0
4459398,60500J,0.9403779448465684,37.0,20441S,0.15898620884164968,77.0
4458725,60500J,0.4313391396999456,40.0,20103V,0.5914299287513624,95.0
4458622,60500J,0.8945632655590944,44.0,15253N,0.27434925006430444,93.0
4458377,60500J,0.8740653280589403,44.0,20103V,0.5057335927271828,99.0
4452075,60500J,1.1690687437173672,43.0,15253N,0.0809125045501793,103.0
4458155,60500J,0.41154545255402264,41.0,15995L,0.2710029379491016,88.0
4327268,60500J,0.387265900947065,44.0,20103V,0.3317050863725206,99.0
4455774,60500J,0.8945086442363324,44.0,15253N,0.5697687765189315,98.0
4370941,60500J,0.43189080830805665,42.0,18282M,0.1462636574182134,91.0
4448829,60500J,0.81659097055872,44.0,15253N,0.3343630494531661,94.0
4452916,60500J,0.8023159915242835,43.0,15253N,0.36404777705225766,95.0
4454636,60500J,0.9385458240151398,43.0,15253N,0.5873903395152079,98.0
4435828,60500J,1.202161385607071,43.0,03917V,0.20822471507100054,99.0
4374206,60500J,0.8592973126287965,39.0,20441S,0.060814357614096835,78.0
4416318,60500J,0.8116589943962601,39.0,20441S,0.04355549542116048,79.0
4441231,60500J,0.5324632365687667,43.0,20103V,0.1734956963866821,99.0
4447798,60500J,0.8813508221507517,44.0,20545H,0.3955056123972683,98.0
4431121,60500J,0.8945632655590944,44.0,15253N,0.27434925006430444,93.0
4429924,60500J,1.222445039017604,43.0,15253N,0.13839858616605785,104.0
4328272,60500J,0.39892118582021646,43.0,18282M,0.17625096995101808,91.0
4321512,60500J,1.222445039017604,43.0,15253N,0.13839858616605785,104.0
4351751,60500J,1.222445039017604,43.0,15253N,0.13839858616605785,104.0
4327230,60500J,0.387265900947065,44.0,20103V,0.3317050863725206,99.0
4418322,60500J,0.1930661115651417,42.0,20103V,0.735850329116794,94.0
4397642,60500J,0.6319906020197791,40.0,20441S,0.3775628135134697,88.0
4468766,60510M,0.833581493127186,20.0,19663G,0.7116347177202836,79.0
4466057,60510M,0.2533853436976167,19.0,19663G,0.39329235502130155,80.0
4465632,60510M,0.4004436763029664,19.0,18843D,0.3279462417388329,83.0
4422514,60510M,0.8773910284054964,21.0,19663G,0.7318161491315531,81.0
4463422,60510M,1.8272053935275103,15.0,20092T,0.35722279384902644,72.0
4198261,60510M,0.39012404052635974,19.0,19663G,0.47789260191248684,78.0
4461532,60510M,0.6228440152023249,21.0,19663G,0.5220775139848506,78.0
4457090,60510M,0.7851048504167062,22.0,19663G,0.6267963067512442,82.0
4452508,60510M,1.874870504849476,15.0,20092T,0.37594689677456417,72.0
4448201,60510M,1.1748690759796283,15.0,20092T,0.45047333955283886,77.0
4448141,60510M,1.8656413055722698,15.0,20092T,0.43207576563495065,71.0
4447889,60510M,1.379380098156002,16.0,20092T,0.4052708070887685,70.0
4442918,60510M,0.9187988315256232,17.0,20092T,0.6383787418540402,74.0
4364480,60510M,0.17842448072630882,20.0,19663G,0.30526067384540273,82.0
4450351,60511O,0.8570354548083556,23.0,20220C,0.5958616718841342,94.0
4468840,60511O,0.8013175329310432,22.0,19208F,0.5279722385307065,87.0
4456773,60511O,0.7789746287143825,22.0,19208F,0.5581289544707927,90.0
4460074,60511O,1.8771715464016983,13.0,19583I,1.257123910743692,58.0
4468319,60511O,1.9743434291594837,12.0,19583I,1.2614022681281527,58.0
4466359,60511O,1.3404992353776037,13.0,19197D,1.0837766706707643,58.0
4340951,60511O,0.2351475109785253,21.0,20059V,0.3990554640289537,85.0
4468095,60511O,0.6863874548847279,17.0,18682F,0.7104181613953368,71.0
4464573,60511O,0.5736726736296528,22.0,20220C,0.2789223210146381,92.0
4334843,60511O,0.534730240404284,21.0,18682F,0.7779555298023588,79.0
4466090,60511O,1.7033689570252408,12.0,19197D,1.0511122847598204,56.0
4467276,60511O,0.5101898785001852,20.0,18682F,0.4894182456566561,76.0
4466614,60511O,0.5207671905615288,20.0,18682F,0.49525162658146804,76.0
4466993,60511O,0.3128069234409428,21.0,18682F,0.41134887940092213,79.0
4466924,60511O,1.9149319343738702,12.0,19197D,1.258218927864056,53.0
4449569,60511O,0.22600806775055504,21.0,20059V,0.3941102292856206,85.0
4412017,60511O,1.7062575883342201,13.0,19583I,1.151503242261863,59.0
4466606,60511O,1.0044124912800834,13.0,18682F,1.0282647364010182,64.0
4465916,60511O,0.4379271618147987,21.0,20220C,0.08443408344226491,86.0
4419220,60511O,0.5739215857331069,21.0,20059V,0.8106845881167065,80.0
4465874,60511O,0.7018173119104836,20.0,18682F,0.8785680584763598,76.0
4456984,60511O,1.8805702051450328,12.0,19583I,1.4143609045867034,58.0
4465543,60511O,1.9433359778991788,12.0,19197D,1.4205460126802452,52.0
4458669,60511O,1.8649830157740308,13.0,19583I,1.2332752431182934,59.0
4440105,60511O,2.0296236442060183,11.0,19583I,1.5345877461175574,54.0
4457076,60511O,0.17643215323344508,21.0,20059V,0.1651992089978342,85.0
4456369,60511O,1.930329074697013,12.0,19583I,1.1316495870165444,58.0
4448170,60511O,0.5557207266139247,21.0,18682F,0.6150271140259957,76.0
4464492,60511O,0.4028179778942798,21.0,18682F,0.40884738072449023,77.0
4464156,60511O,1.9789177792995558,11.0,19197D,1.3111586048471497,51.0
4464108,60511O,1.98492313727886,12.0,19197D,1.3525214670724728,51.0
4463479,60511O,1.817955440591339,11.0,19197D,1.056434083473861,55.0
4449347,60511O,1.64530915125661,13.0,19583I,0.8434154101537535,62.0
4462821,60511O,0.42615186090604107,21.0,20059V,0.6739000089441638,81.0
4462140,60511O,0.5983020183224165,18.0,18682F,0.4140266892642223,72.0
4461616,60511O,1.8978337481447973,12.0,19197D,1.037469989667861,54.0
4458526,60511O,1.2217874006534781,13.0,18682F,1.190032135871609,60.0
4458076,60511O,1.8435855903228104,13.0,19583I,1.33063922206905,59.0
4458001,60511O,0.21099746783127915,21.0,20059V,0.3445588358604402,85.0
4456975,60511O,1.8095397197140926,13.0,19583I,1.3088908943697166,59.0
4456807,60511O,0.5296611864567663,22.0,20220C,0.2255572049490139,88.0
4456571,60511O,2.0041182032320646,12.0,19197D,1.5031102767517914,52.0
4430919,60511O,1.5796623118630422,13.0,19197D,1.2581548382138763,57.0
4440879,60511O,0.5530826905865083,22.0,20220C,0.21137764265628475,86.0
4452528,60511O,1.9221752144959483,12.0,19583I,1.0092428429292464,59.0
4453889,60511O,1.669022728857432,12.0,19197D,0.9858629573271045,56.0
4453745,60511O,1.94462782195741,12.0,19583I,1.205596791694864,58.0
4451763,60511O,1.4417669994155462,13.0,19197D,1.2597818898411481,60.0
4448446,60511O,0.6619853479567488,21.0,19208F,0.791056045546329,79.0
4448200,60511O,1.460655123825189,13.0,19197D,1.0686109417698533,59.0
4447792,60511O,1.8135415347068689,13.0,19583I,1.2372245923163243,59.0
4444400,60511O,1.7377380722069773,13.0,19583I,1.0309015359199352,60.0
4442338,60511O,0.7065855443654022,20.0,18682F,0.8309364116276629,73.0
4442082,60511O,1.5745207117833542,15.0,19583I,0.3914806183277417,66.0
4440343,60511O,1.785529449516759,12.0,19583I,1.4204068416447624,59.0
4301569,60511O,0.40278208476548,21.0,18682F,0.5174322093080749,77.0
4436751,60511O,1.4998890571011207,13.0,19197D,1.2707197177512397,60.0
4436726,60511O,1.0150261170184554,21.0,19208F,0.3954110399634004,84.0
4435569,60511O,1.7401373043684603,13.0,19583I,1.4068861834389337,59.0
4351587,60511O,1.542549070126067,13.0,19583I,1.283832951204534,60.0
4407608,60511O,1.1591540341785258,13.0,18682F,1.1438616564892041,60.0
4427407,60511O,1.7104168811421672,13.0,19197D,0.9446977203895036,56.0
4429869,60511O,1.5472754799282977,13.0,19583I,1.2837652962014903,60.0
4348073,60511O,0.6752863343500335,18.0,18683H,0.30525508136005913,70.0
4429709,60511O,1.4816257060513696,14.0,19583I,0.6679920401378295,63.0
4416612,60511O,1.7524784565689309,13.0,19583I,0.8928333434756076,62.0
4415975,60511O,1.4976188520913092,13.0,19197D,1.17692837566971,58.0
4413969,60511O,2.002827661130749,12.0,19583I,1.2463352322105834,58.0
4461666,60520P,0.7188587583542632,40.0,20091R,0.4331688194211876,134.0
4461330,60520P,0.6638601448060926,39.0,20091R,0.4934600820661169,133.0
4459643,60520P,0.5828830509988162,40.0,20436C,0.40535859062609114,135.0
4468117,60520P,0.35126638424432355,44.0,19946S,0.2457194696757577,133.0
4467864,60520P,0.616365918242273,42.0,20517C,0.2800385703029275,138.0
4467662,60520P,0.42640976173585204,44.0,19946S,0.19403593993170232,135.0
4467105,60520P,0.55336765008257,42.0,12448N,0.2700590781822439,137.0
4248553,60520P,0.3481353654210883,40.0,20436C,0.28086682233844806,134.0
4433735,60520P,0.6475113698326972,41.0,16177F,0.3814972399960424,136.0
4443628,60520P,0.735414189838508,45.0,00752A,0.11282523751759513,125.0
4433865,60520P,0.4759660367336018,40.0,20436C,0.23708588254388516,132.0
4463339,60520P,0.30430604668339617,41.0,12448N,0.040009081792526754,136.0
4463080,60520P,0.5650895638232617,41.0,16177F,0.47786341203860494,136.0
4462747,60520P,0.5539334673406232,42.0,12448N,0.2656899996686225,137.0
4462097,60520P,0.910650967233563,38.0,20091R,0.25680351304932425,133.0
4460175,60520P,0.622449056588238,45.0,00752A,0.11245729342018043,128.0
4438672,60520P,0.46655924399574167,41.0,12448N,0.3037643870078664,136.0
4447998,60520P,0.5303840650299306,46.0,19831B,0.067239318858542,131.0
4354697,60520P,0.7782814065717688,41.0,16177F,0.2707263277514968,138.0
4456554,60520P,0.32333244962431884,44.0,12448N,0.2716215713349881,135.0
4447353,60520P,0.6373795345734363,45.0,00752A,0.05697829635391746,130.0
4453298,60520P,0.559761167142399,46.0,19831B,0.0600520378463773,131.0
4436589,60520P,0.22684079169358182,41.0,12448N,0.27769176656955236,137.0
4446427,60520P,0.27274597434259373,43.0,12448N,0.23372512239514864,135.0
4444170,60520P,0.39783831425769706,40.0,20436C,0.18579955523207628,131.0
4438850,60520P,0.15182647592317997,42.0,12448N,0.2275349716805134,134.0
4438681,60520P,0.4664532496421112,41.0,12448N,0.3039026442096351,135.0
4437653,60520P,0.4486881962539784,42.0,12448N,0.3452354265653317,137.0
4433782,60520P,0.3826486353661546,41.0,12448N,0.19423696629741516,137.0
4430116,60520P,0.5223504330102404,39.0,20436C,0.39496584717638855,135.0
4422441,60520P,0.3792803749347126,44.0,19946S,0.22245895014168368,132.0
4420902,60520P,0.768615491314707,45.0,00752A,0.15057374506202056,124.0
4418068,60520P,0.28083863970180123,41.0,12448N,0.13736962484352144,138.0
4361729,60520P,0.3175921855303547,40.0,20436C,0.2711427039665558,133.0
4460090,60530S,0.4113405955249256,47.0,19727G,0.6130806089748861,96.0
4448659,60530S,0.24993921952534948,49.0,20048Q,0.6843845690096925,105.0
4467193,60530S,0.5936318377535036,52.0,12755W,0.42339646422369215,108.0
4467170,60530S,0.7691476726656568,53.0,12755W,0.572280425895313,110.0
4466195,60530S,0.42505826800256996,47.0,19727G,0.6969776737529237,96.0
4449094,60530S,0.345008840957121,47.0,15618E,0.3158906721220638,100.0
4447655,60530S,0.7959311483082958,53.0,12755W,0.5521669441811131,110.0
4464356,60530S,0.3142940780245836,48.0,15618E,0.8763226329173395,105.0
4433288,60530S,0.44903103043953,47.0,19727G,0.8566636771588761,99.0
4414237,60530S,0.3216580947916774,47.0,15618E,0.42474820030397054,104.0
4446627,60530S,0.6076215069564344,52.0,12755W,0.3642336795408181,111.0
4457905,60530S,0.33294533706879975,47.0,15618E,0.30140183883295685,100.0
4455116,60530S,0.29024806637564116,48.0,15618E,0.8449962555896304,105.0
4409242,60530S,0.3342472852150323,49.0,15618E,0.8985773586981907,105.0
4413828,60530S,0.4630896638042756,50.0,12755W,0.5697414331708014,106.0
4423179,60540V,0.4868022656228928,49.0,17893N,0.4949523065691487,110.0
4467222,60540V,0.6030640497719844,48.0,18817C,0.2720562543228602,106.0
4361597,60540V,0.4648036131130637,49.0,18817C,0.45564306825134737,106.0
4376275,60540V,0.5412128477810543,49.0,18817C,0.3573649321675621,105.0
4463389,60540V,0.31852166920818625,49.0,19896G,0.4334373904787035,108.0
4462795,60540V,0.5744167713745003,48.0,18817C,0.4703622583781813,106.0
4458206,60540V,0.7157892406637659,46.0,18817C,0.15868369850547062,104.0
4456152,60540V,0.6540873921866123,50.0,19896G,0.5167499706761527,108.0
4452002,60540V,0.6504614031061745,49.0,18817C,0.4471969160274254,105.0
4450021,60540V,0.4628178919691543,49.0,18817C,0.4399421462932103,105.0
4417408,60540V,0.46877272439760054,49.0,18817C,0.48937769457732155,107.0
4438034,60540V,0.6597724183001404,45.0,19896G,0.13681219278718243,104.0
4468166,60550B,1.6198351584430768,16.0,17104G,0.16119659678517706,80.0
4467231,60550B,1.6351273001069608,17.0,17104G,0.41819401436702974,79.0
4434480,60550B,1.3414071112888537,17.0,19913D,0.2955032020735971,79.0
4467377,60550B,0.525686357578619,20.0,19919P,0.39218759307359224,97.0
4466698,60550B,1.3150372918285018,16.0,19913D,0.17445007455182238,77.0
4465280,60550B,1.5194772492975446,17.0,17104G,0.6234538766955445,80.0
4454046,60550B,0.6973184193107654,16.0,19913D,0.4456390653566406,82.0
4460228,60550B,1.3945707044060556,16.0,19913D,0.2592969420581028,74.0
4450416,60550B,0.940343086903615,18.0,19297H,0.586982075233962,86.0
4451959,60550B,1.8138610554340693,16.0,17104G,0.25103523756757107,79.0
4451691,60550B,0.20501624667313806,19.0,17785K,0.2730161509369468,94.0
4444304,60550B,0.33233312189400604,18.0,18361I,0.5261062491289852,88.0
4443858,60550B,0.6329897107987543,18.0,19913D,0.5294373949731203,85.0
4442164,60550B,0.45351306034300914,20.0,17785K,0.3536457963199439,97.0
4412671,60550B,0.44153252463137843,18.0,19920A,0.5460590356455137,90.0
4461966,60560E,0.41932170464575713,47.0,19928Q,0.22365209384086507,109.0
4463434,60560E,0.30998191973720374,48.0,17211H,0.12811758140757984,116.0
4463946,60560E,0.6598755861909374,48.0,19928Q,0.22357877891479327,107.0
4447996,60560E,0.3452111425738195,45.0,17893N,0.326151781517956,113.0
4465795,60560E,0.6781533948559797,46.0,16651H,0.1786941599278916,114.0
4465561,60560E,0.41274756274833785,47.0,19928Q,0.23029518276276922,107.0
4466412,60560E,0.552981822900597,48.0,19928Q,0.26746236924660044,107.0
4466077,60560E,0.3126396129116979,45.0,17893N,0.3525911787062206,114.0
4465565,60560E,0.21279879723013442,48.0,17211H,0.15581076658563736,112.0
4336076,60560E,0.1682702824329874,47.0,17211H,0.11003031888027728,113.0
4431796,60560E,0.5180003905880881,47.0,19928Q,0.14131813856288813,106.0
4446370,60560E,0.26717249051963987,47.0,17211H,0.36487168732973574,111.0
4450890,60560E,0.36819877335655105,46.0,19928Q,0.3213171606219373,107.0
4089752,60560E,0.6121116046190199,47.0,19928Q,0.04265873407333583,106.0
4452829,60560E,0.5374446712315526,45.0,16651H,0.1359223275414769,114.0
4461849,60560E,0.43830145839779067,49.0,17211H,0.24230688184758972,113.0
4444665,60560E,0.6009666445544001,48.0,19928Q,0.2887364759383996,109.0
4462339,60560E,0.5432393642017901,48.0,17211H,0.3055631019786918,112.0
4462128,60560E,0.5722884033867093,49.0,19928Q,0.2984945262382478,109.0
4460548,60560E,0.5162761176113805,45.0,16651H,0.10675829203580307,114.0
4459499,60560E,0.2623979426467761,47.0,17210F,0.05583143687736429,113.0
4450418,60560E,0.42788061675166333,48.0,19928Q,0.38843187383373834,107.0
4457142,60560E,0.44737014639595607,48.0,19928Q,0.35866002210585696,107.0
4417941,60560E,0.527791236710811,48.0,17211H,0.3174388505915806,112.0
4456592,60560E,0.26933596186417097,44.0,17893N,0.45426735282975245,113.0
