P-ID,P-Lat,P-Long,S-ID,S-Lat,S-Long,Closest School (km)
4417708,53.32618460000001,-6.2223362,68305F,53.32599980000001,-6.2258889,0.2368342263753387
4458559,53.32881649999999,-6.2399246,60590N,53.3279611,-6.2403492,0.09909806057718812
4441046,52.9468127,-7.0413495,17064U,52.9469438,-7.0463877,0.33787919389628024
4468113,52.9468127,-7.0413495,17064U,52.9469438,-7.0463877,0.33787919389628024
4455753,53.30636629999999,-6.288190999999999,13612F,53.3103186,-6.2876602,0.44036141455149097
4464201,53.6392392,-6.6986851,20164S,53.64083760000001,-6.703709299999999,0.3757842985199665
4466479,52.98276200000001,-6.986947499999999,17650K,52.9918336,-6.9857281,1.010785317217601
4463212,53.2992903,-6.2243461,60630W,53.3037622,-6.229596400000001,0.6069484403023914
4456095,53.3376321,-6.306759599999999,19589U,53.3440417,-6.3118291,0.7874111338064116
4466078,53.45629449999999,-6.1860671000000025,19627C,53.4542027,-6.1692893,1.1349103584363531
4461285,53.3233877,-6.2081823,11894I,53.32831529999999,-6.2111718,0.582166583404871
4432497,53.1975279,-6.1030128,61820J,53.1968412,-6.1065022,0.2446307891468596
4467676,53.37582370000001,-6.1764205,17977T,53.3777244,-6.1782559,0.24368762720754086
4464684,53.31270600000001,-6.3258455,19943M,53.3143529,-6.3214432999999985,0.34493455268980755
4461508,53.66058889999999,-6.6782413,19476H,53.6626935,-6.6780326,0.2341480485604978
4453841,53.1701118,-6.706720599999999,17968S,53.1653621,-6.7028522,0.5871560295279392
4458671,53.4185913,-6.1489407,10296G,53.42197779999999,-6.1352029,0.9849803674254084
4432965,53.3912959,-6.120668999999999,60370W,53.3892178,-6.117936299999998,0.2934367725957353
4448537,52.08610299999999,-9.2155495,91504R,52.07971989999999,-9.2464518,2.22741263468386
4444533,53.353250300000006,-6.2512564999999976,19946S,53.3533716,-6.2545964000000005,0.22207813387001452
4456087,53.4193726,-6.1502519,10296G,53.42197779999999,-6.1352029,1.0383496365348692
4465739,53.2015311,-8.5804672,20123E,53.20533149999999,-8.5857832,0.5509144657767171
4412634,53.01579830000001,-7.1494716,20353V,53.0143009,-7.1447080000000005,0.3594471066827349
4451034,54.7971186,-7.8027460999999985,17607J,54.7967688,-7.7917773,0.7041868132779039
4447752,53.621815700000006,-8.1918961,65080P,53.626567,-8.19538,0.5755416361029657
4322220,52.1992829,-6.9882969,14989L,52.2316468,-6.9739433,3.724806705234756
4443419,53.27867360000001,-6.3609044,19462T,53.27774760000001,-6.3633424000000005,0.1919670434439528
4468905,53.1521791,-6.909341599999999,20427B,53.1546101,-6.913454,0.38482314212388596
4417551,52.97470989999999,-6.0481489,15676S,52.9791029,-6.0470416,0.49348349532774205
4461296,53.53405129999999,-6.0947682,20334R,53.53199300000001,-6.105555000000002,0.7486530157066951
4447741,53.1282289,-6.0689347000000025,20473I,53.133915,-6.067326,0.6405537385211252
4449664,53.2819124,-8.983039,20350P,53.2828157,-8.983837300000003,0.11349424545578338
4468843,52.332918,-6.4948269,20333P,52.3284456,-6.487996099999998,0.6798101789491245
4466615,53.375786100000006,-6.584846099999999,20058T,53.3700096,-6.5821703,0.6656521832871508
4447942,53.3229295,-6.3128558,20488V,53.31979690000001,-6.3070174,0.520978628168796
4459175,53.3545937,-6.4364347,60264A,53.3568794,-6.432607,0.3591275463784261
4454016,53.270252,-6.371453400000001,19617W,53.2750624,-6.3713273,0.5343132898298165
4231131,53.3646425,-6.245751299999999,19981U,53.3636765,-6.237731,0.5428784066016141
4465721,52.6656534,-7.815116700000001,18135W,52.68040309999999,-7.811646700000002,1.6546841575509668
4463637,52.982,-6.0519222,14398L,52.983138,-6.0465791,0.379369844308891
4412044,53.27090820000001,-6.2389486,61010U,53.27855989999999,-6.242000900000002,0.8737041729042272
4462441,53.3815953,-6.1860593,18646B,53.3823129,-6.1795566,0.4385958609356436
4412717,53.388184,-6.1730426,60291D,53.388932,-6.169582,0.2440634677993005
4468225,53.3920255,-6.261356699999999,81017A,53.39357920000001,-6.2634717,0.22235936262428
4438968,53.33184139999999,-6.2782531,20012S,53.33102750000001,-6.2798497000000015,0.1393241977892893
4465087,53.3875642,-6.1894162,19037E,53.3875144,-6.180875,0.5664510911586899
4467539,53.48858389999999,-6.1424316,76104O,53.4899919,-6.1458709,0.2760917206368948
4462955,53.1264914,-6.0697788,20473I,53.133915,-6.067326,0.8405487000158272
4460195,52.9747536,-6.0509776,15676S,52.9791029,-6.0470416,0.5502427175629244
4455932,53.2951065,-6.2952162000000005,14939T,53.29342270000001,-6.3034082,0.5756760512693766
4333590,53.4453299,-6.179312599999999,17928G,53.45078520000001,-6.1680499000000015,0.9609201817750662
4391704,53.3394763,-6.2427668,19896G,53.3362052,-6.2462584,0.4309556685644934
4466204,53.39301469999999,-6.428490099999999,19644C,53.3937662,-6.4206077000000015,0.5292848467254143
4445463,51.7053379,-8.509432499999999,18829J,51.7032687,-8.5026849,0.5186565063108435
4456999,51.9104854,-8.2741242,18000W,51.9091358,-8.2634066,0.7503099144655335
4463546,53.2903195,-6.3523577000000016,18411U,53.29073670000001,-6.3572766,0.3302149699791879
4458792,53.2576571,-6.218749499999999,20401G,53.2602635,-6.216629900000001,0.3219785511512331
4379566,53.36102460000001,-6.197888099999999,60750J,53.36000600000001,-6.1978615,0.11314103107539475
4468774,53.4053085,-6.1708116,20304I,53.4051578,-6.1703728,0.03355927853111567
4348900,53.3160428,-6.279207599999999,14717B,53.3140809,-6.275432,0.3322390327495844
4361452,53.3125071,-6.252679799999999,60910F,53.3109345,-6.2483265,0.3378563246443837
4370352,53.27709760000001,-6.414852400000001,70141N,53.2788424,-6.4101483,0.3679277339220948
4339419,53.39206120000001,-6.1030929,09642P,53.39131429999999,-6.100234,0.2069285752677488
4456384,53.2833816,-6.4273422,20402I,53.286345,-6.4341943,0.5619629948607417
4455011,53.2483422,-6.844232799999999,18430B,53.269268,-6.8153164,3.016743696887755
4448141,53.3377373,-6.3804238,20092T,53.3370747,-6.373516,0.4645079132767158
4468302,52.6378277,-7.7348684999999975,16211C,52.6725745,-7.711433,4.170105207822662
4459859,53.404338,-6.174131500000001,20304I,53.4051578,-6.1703728,0.2652779344819946
4465588,52.8850589,-7.1560092000000015,17441B,52.9004534,-7.1313307,2.3798967252374843
4438315,52.326065,-6.4977325,20333P,52.3284456,-6.487996099999998,0.7125194742575996
4428164,53.2788839,-6.4788502,91301D,53.27763910000001,-6.4794318,0.14355473675319955
4467809,53.2990611,-6.285464699999999,19446V,53.29480600000001,-6.283881,0.4841543540107145
4463250,51.876919,-8.4188441,12012W,51.8738833,-8.4364725,1.2562496764253939
4450848,53.414466,-6.8231239000000015,18130M,53.41638929999999,-6.833613400000001,0.72725014218923
4447784,53.4479182,-6.186090099999999,19898K,53.4465785,-6.200342,0.9554688406753216
4459812,51.8936375,-7.940861699999999,15516T,51.92959129999999,-7.9223089999999985,4.190655948747569
4216993,53.20118110000001,-6.1189366,18464S,53.2068644,-6.11874,0.6313259495956802
4448126,53.6342874,-6.2571515,18044T,53.6404785,-6.273846,1.297749268071794
4430867,51.8717596,-8.6505329,17251T,51.8757329,-8.6662891,1.1682208357872723
4466286,53.2856062,-6.2736959,19574H,53.2841086,-6.273189,0.16970404048927992
4451013,53.58412509999999,-6.137063599999999,20307O,53.583489,-6.1347417,0.16876807294258012
4456975,53.4055061,-6.2908742,19583I,53.40224050000001,-6.2719014,1.30897852996271
4452261,54.96282289999999,-7.7394981,71200I,54.9634831,-7.7330026,0.4210901032894276
4462354,53.3033695,-6.3716383,19893A,53.306274,-6.3702964999999985,0.3346712238242988
4450086,52.25743019999999,-7.1254687999999975,18689T,52.260001,-7.1243943,0.2947170870931704
4465658,52.66011289999999,-7.2370775000000025,20011Q,52.6584038,-7.2431931,0.4540481486203296
4439487,53.33983199999999,-6.2881309000000005,20430N,53.33990890000001,-6.289453599999999,0.08822962606610747
4352678,53.3471516,-6.271414399999999,05933G,53.3483489,-6.271549299999998,0.1332749431142796
4463017,55.13444399999999,-7.452283299999999,16854V,55.13382579999999,-7.4557825,0.23278576946930785
4428501,51.8776193,-8.491193199999998,18566D,51.8791667,-8.4919444,0.17941219670238653
4459646,53.33658000000001,-6.286103199999999,15625B,53.333216500000006,-6.2830807,0.4240513795893308
4454826,53.6476359,-6.6942015,17480L,53.647092,-6.696660499999999,0.17296703749964645
4446449,53.39968409999999,-6.304986,19197D,53.3960099,-6.3093012,0.4983660948898724
4447122,53.281216500000006,-6.4491319,17055T,53.27952760000001,-6.4403406,0.6138367918059211
4454051,53.5755956,-6.1113699,16332O,53.5783514,-6.1109148,0.3075381955287024
4439913,52.506221,-6.575758899999999,20003R,52.5053372,-6.5728525,0.21983931006066515
4452119,53.31034469999999,-6.317918,19943M,53.3143529,-6.3214432999999985,0.5030033995209282
4324747,53.4478419,-6.1375821,17914S,53.4464627,-6.1507095000000005,0.8827376663669102
4429606,53.3092903,-6.407844499999999,19799I,53.3146343,-6.4021385,0.7042389625123021
4444084,53.58270659999999,-6.1251533,19625V,53.5804552,-6.1208975,0.3761011924709937
4457967,53.37126720000001,-6.260635099999999,11525A,53.37016929999999,-6.2582575,0.1993712990293917
4459662,53.22646870000001,-6.1265757,19888H,53.23429670000001,-6.128819,0.8821122956962058
4451949,51.7440917,-8.732471499999999,20025E,51.74141510000001,-8.7308466,0.31759710626035403
4453112,52.6642514,-8.611775,16715H,52.66265,-8.612929,0.1941293907740273
4468840,53.393601,-6.2768916999999975,19208F,53.3957884,-6.2698271,0.5276715681744938
4459310,53.33071169999999,-6.2656212,17893N,53.3333658,-6.267113200000002,0.3109719948981792
4460962,53.86218119999999,-7.211778700000001,19983B,53.8658464,-7.1992976,0.9140614066883276
4440110,53.33342769999999,-6.289947499999999,17603B,53.3302878,-6.2879901,0.3721570281705584
4467820,51.8928226,-8.458808300000001,17313P,51.8898561,-8.4548174,0.4284101476809871
4463964,53.73259760000001,-6.8877897,64410F,53.7304775,-6.8860615,0.2614719703324904
4460944,52.68120039999999,-6.2952084999999975,15407O,52.6760778,-6.2951133000000015,0.568937904479346
4462952,53.3149531,-6.4087859000000025,19799I,53.3146343,-6.4021385,0.4430036615100912
4441774,53.3740828,-6.357864900000001,00697S,53.3752681,-6.3619871,0.3034898502635186
4463232,53.37232629999999,-6.3406993,00697S,53.3752681,-6.3619871,1.4494939765326866
4465869,53.1617504,-6.7916219,20023A,53.158844,-6.8083990000000005,1.1641752670162693
4461359,54.309995,-8.554345399999999,17641J,54.3079937,-8.5609414,0.4821896393359011
4467125,51.8739982,-8.4350266,12012W,51.8738833,-8.4364725,0.10007943761918414
4467006,51.91273839999999,-8.3932606,62301N,51.9180756,-8.398856,0.7061076528355504
4454416,53.68320429999999,-6.246110799999999,68348A,53.6806301,-6.2374498,0.6380303168401966
4438019,51.554299,-9.2743904,19978I,51.5495987,-9.2698001,0.6108862478382023
4443866,53.53090570000001,-7.319222099999998,19650U,53.5268262,-7.3243738,0.5667689086583549
4465420,51.8643455,-8.118932299999999,02452V,51.861739,-8.1276595,0.6655215222608099
4289312,52.50506129999999,-6.5821947,05070W,52.5068183,-6.5819746,0.1956934610401329
4442160,52.5096137,-6.5839724,71630K,52.5098591,-6.5851425,0.08374648173416961
4458858,53.33374910000001,-7.0697316999999975,20267F,53.33802610000001,-7.0714973,0.4892615360284202
4418838,53.39876089999999,-6.2267826999999984,20052H,53.3962106,-6.2304005999999985,0.3711648820011731
4461978,53.33932710000001,-6.3199424,60872A,53.3373353,-6.321879599999999,0.2558849308115469
4461388,53.33413620000001,-6.2203669,15995L,53.336074,-6.2190642,0.23194628433833456
4448221,51.94421910000001,-8.3979023,13747F,51.9305033,-8.392882499999999,1.561565085976271
4465390,53.37588419999999,-6.316818,20392I,53.37831600000001,-6.3200490999999985,0.3447891816703321
4468501,53.45197020000001,-6.198638499999999,19898K,53.4465785,-6.200342,0.6093459502192455
4468908,53.1521791,-6.909341599999999,20427B,53.1546101,-6.913454,0.38482314212388596
4457088,53.3433836,-6.3939543,19575J,53.343366,-6.3951148,0.07706517697716282
4451269,53.3433836,-6.3939543,19575J,53.343366,-6.3951148,0.07706517697716282
4463687,52.6799085,-7.0284786,18078N,52.6821382,-7.023735799999999,0.4044012191327205
4457056,53.29417600000001,-6.2869315000000014,19446V,53.29480600000001,-6.283881,0.21447486989087705
4468555,53.2741918,-6.328246400000001,20411J,53.277002,-6.335996400000001,0.6024512595120093
4466649,53.32678019999999,-6.3828385,19991A,53.323677,-6.3928964000000015,0.7516520997429571
4443927,51.876919,-8.4188441,12012W,51.8738833,-8.4364725,1.2562496764253939
4458007,53.28574720000001,-9.0151325,19225F,53.2826113,-9.0136522,0.36191184404847776
4456012,52.4248533,-8.6582884,08572P,52.42288410000001,-8.6491696,0.6558654534909741
4454374,53.14329009999999,-6.0698588,16573N,53.1473522,-6.063501400000002,0.6191106800706342
4465421,52.78465629999999,-6.1701339000000015,14045B,52.79024490000001,-6.1642523,0.735973078937631
4463939,52.6522186,-8.5578519,17937H,52.6585184,-8.5493752,0.9035549961411486
4431086,52.6288467,-8.669673800000002,14409N,52.6309647,-8.6683006,0.25281831205746924
4468309,53.36625260000001,-6.270862,17214N,53.3675723,-6.2732106,0.2139255241068861
4462403,53.37145160000001,-6.196353999999999,60290B,53.3730167,-6.193413700000002,0.2612719503026593
4457076,53.3881637,-6.2883853,20059V,53.3870144,-6.2868072,0.16506141504328647
4459659,53.4211037,-8.0030223,18395C,53.4266094,-8.022208500000001,1.4106916102178069
4465221,53.2522481,-6.664926599999999,08099P,53.2483774,-6.661496700000002,0.4866939553894206
4448121,53.28408400000001,-9.048853,19795A,53.289720900000006,-9.0436899,0.7139452986607117
4451337,53.38674959999999,-6.2136331,19919P,53.3860559,-6.2161727,0.1852073882575876
4441360,53.40195179999999,-6.2403254000000015,20052H,53.3962106,-6.2304005999999985,0.9162611009952586
4466435,53.38542109999999,-6.2281504,60870T,53.3856792,-6.2304959,0.15817219215086512
4462542,53.3762443,-6.368631099999999,00697S,53.3752681,-6.3619871,0.4538694283911898
4451382,53.28408400000001,-9.048853,19795A,53.289720900000006,-9.0436899,0.7139452986607117
4418898,54.2800017,-8.484590899999999,19826I,54.28117370000001,-8.4840655,0.13456504479857906
4452182,53.2796978,-9.0080539,19225F,53.2826113,-9.0136522,0.4931787157756296
4444008,53.3110583,-6.3262031,20464H,53.3086889,-6.3291287,0.3271492792727169
4461396,53.5314258,-7.3544104999999975,20002P,53.5280332,-7.3567808,0.4080626699382264
4418322,53.33151909999999,-6.2282866000000014,60500J,53.3330343,-6.2270398,0.18754337495077336
4404866,53.2854695,-8.984428,20350P,53.2828157,-8.983837300000003,0.2973380926111517
4444804,53.62105889999999,-8.1963583,20126K,53.6210911,-8.201971400000001,0.370214355228098
4467745,53.3984289,-6.131316000000001,20437E,53.39654350000001,-6.1329645,0.23620436372422335
4464659,53.359894,-6.2407575,14463T,53.3587102,-6.242332599999999,0.1679611817885483
4451300,52.6346639,-8.7318259,19272O,52.63466139999999,-8.7348336,0.2029711096401003
4450031,55.2087356,-7.6216837,15532R,55.21089129999999,-7.626658,0.3961450919186421
4444387,53.695529500000006,-6.2615694,76103M,53.6928674,-6.2455013,1.0984314312273118
4462962,53.32297979999999,-6.327075,19837N,53.3243324,-6.3309735,0.2993455987854312
4453727,53.33682760000001,-6.9388938,18449W,53.341078,-6.938547,0.4726163250089686
4442929,53.2908425,-6.3488834,19502F,53.29307239999999,-6.3450579000000005,0.35494085986097146
4457118,53.3277976,-6.3041447,17683C,53.32792,-6.307713400000001,0.23738555973414435
4440775,53.37681230000001,-6.361993599999999,00697S,53.3752681,-6.3619871,0.17150182515980866
4458971,53.1433912,-7.0676583,61702D,53.1425507,-7.0665546,0.11887987016998032
4449569,53.389937,-6.2834303,60511O,53.38940110000001,-6.286723,0.2263164235613989
4450379,52.3550371,-7.705443099999999,12349L,52.3544542,-7.7052303,0.06632772537766701
4467084,53.36985960000001,-6.597027499999999,20058T,53.3700096,-6.5821703,0.9858284654479168
4462277,53.38152059999999,-6.198774999999999,19309L,53.38214549999999,-6.196239,0.181957371207303
4319833,53.28182469999999,-6.4295063,20402I,53.286345,-6.4341943,0.5908953498440612
4453481,53.3643247,-6.204323400000002,19006Q,53.3640752,-6.2001748,0.2766633962367505
4450622,52.6426026,-7.231692399999999,19856R,52.640415,-7.2458731,0.9871792026831384
4461616,53.404073200000006,-6.3013936999999975,19197D,53.3960099,-6.3093012,1.0376877809775342
4438053,53.3196443,-6.409089199999999,70100W,53.3213719,-6.408982900000002,0.19199925433485132
4452054,52.24207620000001,-7.081716999999999,18462O,52.24310360000001,-7.1060274,1.6591481051421837
4451182,53.32368160000001,-6.2975476,70160R,53.3265124,-6.293414599999998,0.4173565123605398
4453972,52.1029321,-7.602071799999999,19814B,52.1001077,-7.5943733999999985,0.6122698431879793
3120029,51.826812200000006,-8.224349300000002,11992I,51.8234779,-8.2355132,0.8519234219077553
4446666,53.394697,-6.264441099999999,19209H,53.3953532,-6.2647650000000015,0.07597714579137659
4468387,53.1604313,-6.892559599999999,20428D,53.1587231,-6.9007011,0.5750021149235793
4468497,51.9126559,-8.174446000000001,17579H,51.9143321,-8.1726276,0.22406867500990885
4467324,52.5908791,-6.502004299999999,18714P,52.5844904,-6.4939777,0.8929905096369951
4460642,53.16987349999999,-7.1843051,18203N,53.1565625,-7.189593799999999,1.51978529069208
4465416,53.84489199999999,-8.1956723,19809I,53.8465509,-8.190477799999998,0.3873833906801511
4447381,52.378068,-9.301605,12368P,52.38499829999999,-9.3013897,0.7697856266281339
4438017,53.3125019,-6.3153568,19943M,53.3143529,-6.3214432999999985,0.4535974529755817
4454224,53.3999589,-6.1815845000000005,19618B,53.3952284,-6.1836657,0.543195577483245
4459005,51.8970133,-8.421448300000002,18388F,51.8958828,-8.4200703,0.1571683842848301
4460917,53.375556,-6.2202521,20064O,53.37420329999999,-6.2170628,0.2594810063480316
4448798,53.3816025,-6.2924805,19619D,53.3822401,-6.2991356,0.4470464953207052
4453563,53.3081037,-6.3247803,20464H,53.3086889,-6.3291287,0.2961275400382156
4453434,51.9057068,-8.4825514,62590A,51.9065755,-8.478372199999999,0.3024968621169246
4446254,53.3801315,-6.300966499999999,19546C,53.38176770000001,-6.2998267,0.1968173605520352
4416612,53.40512389999999,-6.2844695,19583I,53.40224050000001,-6.2719014,0.8925827555413499
4383839,51.627622,-8.8874738,70950A,51.62481079999999,-8.887062199999997,0.3134756771872013
4465400,53.3734949,-6.208110899999999,20525B,53.3715595,-6.2026242,0.42271755456876337
4421876,53.32458689999999,-6.2233502,68305F,53.32599980000001,-6.2258889,0.2303275183713753
4464253,53.2711068,-6.3703416,19617W,53.2750624,-6.3713273,0.4441751739688525
4464172,52.9737707,-6.0554624000000015,15676S,52.9791029,-6.0470416,0.8176664865074327
4465152,54.2615434,-8.468942199999999,65181V,54.267283,-8.4670677,0.6490000509654236
4353168,53.06671280000001,-8.8181455,17789S,53.0666432,-8.8187485,0.041024390522902576
4438076,53.5128813,-6.4119247,20382F,53.51124420000001,-6.4125431,0.18636150900013446
4452901,53.2960757,-6.1681743,18451J,53.296584,-6.1647249,0.2360911484084183
4466610,52.67513539999999,-9.650675199999998,70880F,52.6744206,-9.6502933,0.08345513098485301
4463046,53.3485932,-6.3437176,15622S,53.3484985,-6.3433937999999985,0.023928328503283657
4424952,53.3517971,-6.284361,09932B,53.3526416,-6.282914,0.1342403319104279
4453476,52.18618230000001,-9.493028,20147S,52.18544770000001,-9.4964037,0.2441668286551444
4444618,53.2914098,-8.9962436,17845C,53.2943321,-8.9791255,1.1831247236669449
4455779,52.277123,-9.6955703,17646T,52.2762934,-9.7027814,0.4991797365270795
4463209,53.2765916,-8.9742237,20350P,53.2828157,-8.983837300000003,0.9414631657748408
4468259,53.29784010000001,-6.3007664000000005,60860Q,53.3004921,-6.2961531,0.4251323748731486
4458316,52.4849774,-8.150373199999999,72480W,52.4784701,-8.156515299999999,0.8338248997083801
4439489,52.7922811,-6.149227499999999,61780A,52.7952681,-6.1579569,0.6742052329085949
4455329,53.3243644,-6.2091252,11894I,53.32831529999999,-6.2111718,0.4593607125109916
4442314,53.2906343,-6.2846332,60340N,53.29210790000001,-6.2832087,0.18907408975014792
4467338,53.37043329999999,-6.592411999999999,20058T,53.3700096,-6.5821703,0.6810993988385782
4466846,53.33839279999999,-6.4681199000000005,76097U,53.3367995,-6.4620533,0.43994475029992897
4415311,53.28475410000001,-6.4032041,19782O,53.2871095,-6.404283,0.2712465034169357
4468949,52.0936763,-7.6203626999999985,16950R,52.0936763,-7.620362700000001,9.493543207645416e-05
4420451,52.2355694,-7.109892599999999,18462O,52.24310360000001,-7.1060274,0.8771237443634357
4365164,53.5021377,-6.4553721,20215J,53.5026329,-6.45255,0.19458134696648927
4452532,53.3917131,-6.1742681999999975,91318U,53.3929374,-6.1732944000000005,0.15052617243819755
4454292,53.20494129999999,-6.112477999999999,18464S,53.2068644,-6.11874,0.4685541219816445
4464771,53.19630179999999,-6.124595999999999,20466L,53.189379,-6.1251653,0.7697840262970961
4467280,53.27492629999999,-6.2893155,19490B,53.2793738,-6.2892052000000005,0.4939980413019829
4439495,53.36421259999999,-6.2376356,19981U,53.3636765,-6.237731,0.0598756053522862
4309919,53.31748520000001,-6.2569114,12755W,53.3185555,-6.2634534,0.4505165314280086
4421799,53.2703964,-9.108780800000002,20108I,53.2676461,-9.103891,0.4461395295416365
4432845,52.2613225,-8.268276400000001,17639W,52.263138,-8.266444900000002,0.23703814626590775
4443381,53.26472829999999,-9.056384199999998,16943U,53.267455700000006,-9.057626,0.3139641781150642
4465401,51.8943565,-8.170995699999999,18475A,51.8911438,-8.1568527,1.034027437230725
4467466,53.27693290000001,-6.159277299999999,18886V,53.2782307,-6.161873,0.22485458994748467
4411727,53.3302941,-6.2724693,60560E,53.3274498,-6.267249700000002,0.4689725199403378
4463680,53.43615089999999,-6.1310642,19578P,53.4389951,-6.1358037,0.4453526205838197
4465677,53.3293772,-6.327802999999999,60991I,53.3307204,-6.3195953000000005,0.5650884669745839
4422288,53.37588220000001,-6.218564199999999,20064O,53.37420329999999,-6.2170628,0.21139390102174285
4465097,53.331420400000006,-6.3006129,16964F,53.330491,-6.2968085999999985,0.27289778427973305
4457122,52.6682682,-6.298635900000002,19419S,52.6739155,-6.2980683,0.6283397906560843
4451399,53.2722948,-7.4782988,10353P,53.2733025,-7.481496400000001,0.2402805659738396
4461283,53.28408400000001,-9.048853,19795A,53.289720900000006,-9.0436899,0.7139452986607117
4464809,53.5306806,-7.3289228,19650U,53.5268262,-7.3243738,0.523121520100924
4461876,53.3996826,-6.1914824999999984,19454U,53.3983085,-6.1923102,0.16217616334660204
4419099,52.8352116,-6.9209763,18363M,52.8381735,-6.9229213000000005,0.3539390245204833
4465404,53.29839079999999,-6.2315228,19374W,53.3006942,-6.2338977,0.30058327496213594
4445314,53.3158231,-6.3052129999999975,60841M,53.31873760000001,-6.3074433,0.3559807263420676
4459491,53.3231106,-6.2790563,20501K,53.32364739999999,-6.27766,0.11024740762877078
4462299,53.3764431,-6.3238588,20392I,53.37831600000001,-6.3200490999999985,0.3273038130732664
4467559,51.89250870000001,-8.5809562,71103K,51.8897506,-8.580173,0.3109731332627484
4439624,53.3255005,-6.2971901,70160R,53.3265124,-6.293414599999998,0.27477383041240044
4432705,53.2855527,-6.2592918,19437U,53.282284,-6.2612611,0.3859092617153187
4438521,53.3650975,-6.1846928,17730I,53.36541460000001,-6.1894696,0.3188979457682812
4464622,51.8510234,-8.312369499999999,13450F,51.8499374,-8.3146027,0.19512548745239144
4451323,52.3146801,-6.475932599999998,63660A,52.3226218,-6.4854942000000015,1.0955531041517703
4463794,53.3811878,-6.3660165,20098I,53.3796291,-6.3619144,0.3224855477629999
4431605,51.85318239999999,-8.3057482,13450F,51.8499374,-8.3146027,0.7069212240595031
4456603,52.260392,-7.1059398,12535I,52.259319700000006,-7.110070200000001,0.30529918704452913
4441580,51.9019153,-8.490096099999999,16680O,51.9018588,-8.4836633,0.4413891878722024
4436258,54.8248387,-7.4979198999999985,18076J,54.83159910000001,-7.4940892,0.7899528772888789
4340951,53.38993019999999,-6.2832846,60511O,53.38940110000001,-6.286723,0.2354622715296479
4454785,54.4742232,-8.2893255,19686S,54.4759201,-8.281556,0.5362074046152443
4455744,53.3496274,-6.243211799999999,20507W,53.3501184,-6.2422707000000015,0.08291940319646239
4458542,53.29405939999999,-6.2686122000000015,19939V,53.2968058,-6.2681069,0.30686125781622625
4452398,53.4013199,-6.851858399999999,18130M,53.41638929999999,-6.833613400000001,2.0648386581544758
4460583,53.3161713,-6.2792444000000005,14717B,53.3140809,-6.275432,0.34356615201959506
4445024,53.7982466,-9.511758300000002,64700O,53.8012134,-9.5125995,0.33410420835877913
4459378,53.28074660000001,-6.4295043,20402I,53.286345,-6.4341943,0.6955572008159607
4420785,52.6726565,-7.256135400000002,17218V,52.6676289,-7.2511428,0.6519864250362932
4457923,53.0361422,-7.270438299999999,20270R,53.0299005,-7.2769671,0.8192162073438481
4451684,53.4659647,-6.226934099999999,76475D,53.4655394,-6.2258002,0.08868411066951118
4462334,53.286123,-6.122309899999999,20141G,53.2861015,-6.1256001,0.2187277015885661
4457621,53.3167801,-6.264185800000001,12755W,53.3185555,-6.2634534,0.2030911777534692
4465820,51.66151729999999,-9.2579421,18296A,51.6623206,-9.2612339,0.2439457348264887
4464713,53.5268872,-6.1776371,17961E,53.5289113,-6.1684511,0.6474541442728607
4463356,53.32553910000001,-6.4024956,19566I,53.3265712,-6.401264599999998,0.14079366069965388
4459991,53.3211975,-6.2349276,19727G,53.32154129999999,-6.2389523,0.2700326451563263
4464670,53.3576946,-6.2924864000000005,20035H,53.3536842,-6.2906857,0.4611545335070548
4356492,53.3576946,-6.2924864000000005,20035H,53.3536842,-6.2906857,0.4611545335070548
4438260,53.3628174,-6.2379896,19981U,53.3636765,-6.237731,0.09694360493988344
4461246,51.8053129,-8.3898777,68264R,51.8083828,-8.3818967,0.6460034709956464
4452142,53.3272554,-6.273672299999999,16651H,53.32666700000001,-6.2761052,0.17428632603130415
4454181,53.5208392,-6.163203599999999,17472M,53.5263264,-6.1658841,0.6346595308134734
4463747,53.31145919999999,-6.3010552,13612F,53.3103186,-6.2876602,0.8988814649068647
4432999,53.2656776,-7.499602,18057F,53.271717,-7.499938900000001,0.6711153042890393
4460555,51.89179160000001,-8.4812814,12473M,51.8911922,-8.4812239,0.06668156316388933
4463132,53.32112950000001,-6.2718038,60890C,53.3215157,-6.2705757,0.09215959204476648
4450452,53.3191406,-6.2721949,60890C,53.3215157,-6.2705757,0.284864095399923
4438622,53.3393522,-6.251456999999999,60490J,53.342825,-6.248949,0.42009903688543737
4444605,52.3945373,-6.938351299999999,63600F,52.3989956,-6.9390784,0.4975702598728205
4434822,53.2065777,-6.1199330000000005,18464S,53.2068644,-6.11874,0.08559434018121981
4462160,53.66093670000001,-6.6814003,19476H,53.6626935,-6.6780326,0.2954773510506992
4419503,54.26912549999999,-8.591955100000002,15004P,54.267065,-8.6018852,0.6842391765996112
4457170,53.2246244,-6.649102699999999,17567A,53.2205654,-6.659308,0.8153538241285735
4459687,53.30333049999999,-6.3715375,19893A,53.306274,-6.3702964999999985,0.33714772100373985
4396030,51.9124565,-8.421416699999998,20497W,51.9129299,-8.424435,0.2136017901438055
4464524,52.9808207,-6.0445889999999975,15676S,52.9791029,-6.0470416,0.2517102728329146
4461013,53.7119113,-6.2852172,18767N,53.7082302,-6.2762115,0.7200230242176269
4441603,51.89219079999999,-8.4860116,18356P,51.8938155,-8.483213300000001,0.263490745389776
4434656,53.85201479999999,-9.2892976,13444K,53.8550014,-9.2879257,0.3436931968139428
