Property ID,Latitude,Longitude,Latitude_rad,Longitude_rad,Dist_Nearest_Food_Amenity_to Property,Food_Amenity_id,Nearest_Food__Amenity_to_Property,Number_Food__Amenity_to_Property,Dist_Nearest_Outdoor_Amenity_to_Property,Outdoor_Amenity_id,Nearest_Outdoor_Amenity_to_Property,Number_Outdoor__Amenity_to_Property,Dist_Nearest_Shopping_Amenity_to_Property,Shopping_Amenity_id,Nearest_Shopping_Amenity_to_Property,Number_Shopping_Amenity_to_Property,Dist_Nearest_Cultural_Amenity_to_Property,Culture_Amenity_id,Nearest_Cultural_Amenity_to_Property,Number_culture_Amenity_to_Property,Dist_Nearest_Indoor_Amenity_to_Property,Indoor_Amenity_id,Nearest_Indoor_Amenity_to_Property,Number_indoor_Amenity_to_Property
4432540,52.447353899999996,-6.346930299999999,0.9153790095136888,-0.11077483112959143,8.993599449095237,Act5349,Seán Ógs Bar,0.0,6.626818654073052,Act6490,The Surf Shack Curracloe,0.0,9.93190052450549,Act474,Ballyelland Pottery,0.0,9.493353385623607,Act500,Ballykeele Garden,0.0,5.381028771798442,Act440,Ballinesker Beach ,0.0
4454727,52.59939749999999,-8.806099099999997,0.9180326709402739,-0.15369542355190935,4.046484729435193,Act354,Aunty Lena's Bar,3.0,1.9921150274939516,Act183,Angling Bleach Lough,7.0,4.002038185507788,Act79,Adare Woollens,4.0,3.789132593537874,Act350,Augustinian Abbey Adare,4.0,3.700746329303045,Act1913,Desmond Castle Adare,8.0
4432817,51.59762,-9.568404,0.9005483551928766,-0.1670001539609955,2.399583472436104,Act689,Blairscove House & Restaurant,1.0,3.8506849439147564,Act5417,Sheep's Head Way,6.0,12.186098254348257,Act6487,The Stuffed Olive,0.0,3.663885331229334,Act101,Ahakista Air India Plane Disaster Memorial,2.0,7.287357080112213,Act11001,SWI500,0.0
4448747,53.3054493,-6.2031515,0.9303555995399065,-0.10826541767502502,0.561902178447215,Act4746,Old Punch Bowl Bar,90.0,0.8319046681099713,Act755,Blackrock Park,23.0,1.6988170922077213,Act6305,The Organic Supermarket,14.0,1.051963537305346,Act4566,National Folklore Collection,31.0,2.7701917635624866,Act5356,Seapoint  Beach,29.0
4440864,51.821931,-8.403391300000001,0.9044633206913175,-0.14666684651844658,1.14011378706695,Act9885,"Fig & Olive Café, Carrigaline",2.0,3.7603987745796816,Act5035,Raffeen Creek Golf Club,1.0,1.1455354181765711,Act3009,Hassett's Bakery,1.0,4.1896675390441,Act6321,The Pavilion Garden Centre,1.0,5.409167926218903,Act1675,Cork EcoTours,0.0
4416307,52.80825180000001,-6.1386046,0.9216778661322222,-0.1071388617480695,1.487460162410196,Act6819,Victorian Tea Times,3.0,2.1953951893419124,Act265,Arklow Golf Club,1.0,7.653826402583919,Act6246,The Mill at Avoca Village,0.0,1.3043054555888332,Act267,Arklow Maritime Museum,1.0,9.95768461209487,Act376,Avoca Studio Gallery,0.0
4452303,53.6108671,-6.2106118,0.9356861457441041,-0.10839562447321156,4.335861445012637,Act243,Ardgillan Castle Café,3.0,2.488832767135328,Act407,Balbriggan Golf Club,2.0,12.833783469907324,Act229,Architectural Furniture,0.0,4.30495444345149,Act244,Ardgillan Demesne,2.0,1.2381162085312853,Act2915,Green Landscapes Social Golf Breaks Ireland,1.0
4459106,53.34119889999999,-6.3067438,0.9309795477661773,-0.11007344438973875,0.26223323838157,Act2139,Dublin Food Co-op Organic Food Market,376.0,0.24765977191614158,Act596,Battles and Barracks,91.0,1.59251414264302,Act6791,Urban Plant Life Garden Centre,66.0,0.21578408124657672,Act3694,Kilmainham Gaol,166.0,0.4058314471567666,Act74,Adam Ladd Tours,236.0
4454626,53.04156769999999,-7.2949182,0.9257499967844757,-0.1273203412536582,0.8508125084050001,Act3478,Kavanaghs Pub - The Wrens Nest,5.0,0.8062055097371305,Act4139,M Kavanagh Bicycle Hire,1.0,26.788655683729335,Act1230,Castlecomer Estate Craft Yard,0.0,14.242385581103841,Act46,Abbeyleix Heritage House,0.0,0.8625689621589883,Act6011,The Dunamaise Arts Centre,4.0
4451959,53.4039338,-6.2087414,0.9320744783270869,-0.10836297983488226,0.7096715937834153,Act1030,Café at Butlers Chocolate Experience,24.0,3.5866610284612146,Act1518,Clontarf Golf Club,7.0,2.817186801117193,Act4765,Omni Park Shopping Centre,1.0,0.8441574633425217,Act5381,Shackleton Outdoor Education Centre,3.0,0.7096715937834153,Act1017,Butlers Chocolate Experience,7.0
4362906,53.302971299999996,-6.2023183,0.9303123502810421,-0.10825087559169741,0.7413451456043824,Act4746,Old Punch Bowl Bar,70.0,0.8663633842590864,Act755,Blackrock Park,19.0,1.5120165837264337,Act5698,Stillorgan Village Centre,13.0,0.968127433957797,Act2141,Dublin Garden Trail,23.0,2.6457649167790938,Act5356,Seapoint  Beach,25.0
4452916,53.34146260000001,-6.2282810999999985,0.9309841501994152,-0.10870401193473417,0.59360927456805,Act4453,Mourne Seafood Bar,390.0,0.2221972376378733,Act6491,Surfdock Watersports,94.0,0.7549181049133025,Act5985,The Design Tower,65.0,0.7195282241363782,Act5986,The Design Tower - Breda Haugh Jeweller,160.0,0.3363465475008316,Act3315,Irlanda en Espanol,227.0
4443054,52.6516712,-7.2555838,0.9189450191174738,-0.12663382646436175,0.16053253974282752,Act6360,The Rafter Dempsey's,38.0,0.20106123880163962,Act4885,Pedal and Putt - Amazing Ireland Tours,18.0,0.10316990289368604,Act3955,Liam Costigan Gold and Silversmith,8.0,0.12465601805926996,Act5261,Saint Marys Cathedral,24.0,0.27964741993051234,Act3616,Kilkenny Ghost Tours,18.0
4448470,53.2728517,-6.255246400000001,0.9297866640916584,-0.10917464520352224,1.1625313198955693,Act4229,Marley Park Farmers Market,27.0,0.46356479388948246,Act6849,Walkabout Wicklow - Guided Walks and Tours in Ireland,24.0,1.1649381066543911,Act5028,Rachel Swan,5.0,2.6114597368159065,Act3142,"Imaginosity, Dublin Children’s Museum",6.0,1.1605752103162954,Act10984,Studio ID-11,8.0
4436719,53.390475300000006,-6.257431400000001,0.9318395831897074,-0.10921278064767831,0.589810201826126,Act2131,Dublin City University Conference and Events,112.0,2.233836485103323,Act2947,Griffith Park,30.0,0.7556023298728064,Act4765,Omni Park Shopping Centre,10.0,0.5930104452690103,Act1864,DCU Language Services  -Dublin City University,53.0,0.8983049291106857,Act6366,The Rediscovery Centre,119.0
4432167,53.160723100000006,-7.210959600000002,0.9278296508360069,-0.12585498724829333,5.990879482155958,Act1267,CaToCa Fine Food and Giftware,0.0,2.402152146789822,Act4954,Portarlington Golf Club,1.0,19.629035555987485,Act3586,Kildare Village Outlet Shopping,0.0,15.933944375363335,Act194,Annaharvey Farm Cookery School,0.0,4.973770267784473,Act6120,The Heritage Spa,1.0
4463026,52.78520049999999,-6.173267999999998,0.9212755450503569,-0.10774385220800528,1.9571596339078314,Act6293,The Old Ship,3.0,1.66317899420947,Act265,Arklow Golf Club,1.0,8.844329426871724,Act6246,The Mill at Avoca Village,0.0,2.1827638499609505,Act267,Arklow Maritime Museum,1.0,8.512757806384228,Act6980,DUPLICATE Wexford Lavender Farm,0.0
4450643,53.39427930000001,-6.262922499999998,0.9319059755144533,-0.10930861842223454,0.1295940065298616,Act521,Ballymun Market,56.0,2.157380867218841,Act5444,Silloge Park Public Golf Course,20.0,1.1180422592453547,Act4765,Omni Park Shopping Centre,3.0,1.0570412783829695,Act1864,DCU Language Services  -Dublin City University,32.0,0.3891594776916919,Act6366,The Rediscovery Centre,74.0
4457488,52.65622239999999,-7.2467553,0.9190244525423904,-0.12647974007134943,0.04236776811391714,Act1088,Campagne,38.0,0.48019799714501354,Act2838,DUPLICATE Go With The Flow River Adventures,18.0,0.16327487876615016,Act4831,Padmore & Barnes,8.0,0.08877427801161487,Act3619,Kilkenny Library Local Studies,24.0,0.18936252662912822,Act11560,Art It,18.0
4451990,52.67472799999999,-7.2553937999999984,0.9193474361924474,-0.12663051033878295,0.7382769892402439,Act5322,Scott's Bar and Gulliver's Restaurant,38.0,0.5356798382914774,Act3617,Kilkenny Golf Club,18.0,2.075738621921425,Act4831,Padmore & Barnes,8.0,2.011076284662136,Act5622,St Canice's Cathedral and Round Tower,24.0,1.3126256679939132,Act1713,Countryside Leisure Activity Centre,18.0
4465874,53.3955103,-6.2840083999999985,0.9319274605175452,-0.10967663680298081,1.3625679990861321,Act521,Ballymun Market,31.0,2.289799126214289,Act5444,Silloge Park Public Golf Course,16.0,2.5191728954103314,Act4765,Omni Park Shopping Centre,2.0,2.052976813618356,Act1864,DCU Language Services  -Dublin City University,20.0,1.3199428811478746,Act4616,Newgrange & Boyne Valley - Day Tours Unplugged,23.0
4454631,52.9502365,-6.8597114,0.9241559666346785,-0.11972454966658976,5.196902229203179,Act985,Burtown House Gardens,0.0,1.9630594758992326,Act3592,Kilkea Castle Golf Club,1.0,22.931353219252077,Act3586,Kildare Village Outlet Shopping,0.0,5.115517174616825,Act6154,The Irish Pewtermill Centre,0.0,1.9630594758992326,Act6454,The Spa at Kilkea Castle,3.0
4460922,54.10075819999999,-7.853509499999999,0.9442363584153207,-0.13706959861165358,8.970511329924731,Act2824,Glenview Folk Museum,0.0,5.186664405457598,Act426,Ballinamore Golf Club,0.0,23.46826677256992,Act3920,Leitrim Crystal,0.0,6.3280041553809125,Act3921,Leitrim Genealogy Centre,0.0,13.565820806295834,Act4800,Oshadi Spa at Lough Allen Hotel,0.0
4420206,52.7514416,-7.8165569,0.9206863410935056,-0.13642465407448115,5.163084172843862,Act5805,Templemore Farmers Market,0.0,4.566472403524357,Act5806,Templemore Golf Course,1.0,24.79983031344895,Act685,Bevans Glass,0.0,0.7906165290117907,Act2501,Fiddlers Retreat,1.0,10.520815635530983,Act2458,Farney Castle,0.0
4445981,51.744201200000006,-8.7374755,0.903106679754401,-0.1524977157873378,0.14336542444753517,Act2329,Embrace Abundant Bandon,4.0,2.6684161458109634,Act556,Bandon Golf Club,2.0,0.21239664066892774,Act2942,Grey Heron West Cork,1.0,0.28712526409506683,Act9631,West Cork Heritage Centre,2.0,12.220524862167514,Act342,Atlantic Whale and Wildlfe Tours,0.0
4465945,53.333749100000006,-7.069731699999998,0.9308495242275626,-0.12339009539761597,1.6282773325203437,Act4862,Patrick Larkin Bar & Lounge,1.0,3.759943711024609,Act2298,Edenderry Golf Club,2.0,22.46938459685966,Act3586,Kildare Village Outlet Shopping,0.0,10.624378129412227,Act4126,Lullymore Heritage  & Discovery Park,0.0,9.798185292894669,Act6153,The Irish Parachute and Skydiving Club,0.0
4458713,51.868405100000004,-8.7999722,0.9052744467532188,-0.15358848897396893,7.106172917420746,Act6058,The Garden Restaurant at Griffin's Garden Centre,0.0,5.552133129658154,Act690,BEYOND THE GLASS Wild Atlantic Way Adventure Tours,0.0,14.344864617136373,Act2942,Grey Heron West Cork,0.0,6.283718560839234,Act3581,Kilcrea Franciscan Friary,0.0,5.552133129658154,Act687,Beyond the Glass Adventure Tours,0.0
4465994,52.654145400000004,-7.2447879,0.9189882020538268,-0.1264454024636457,0.2083091108369388,Act6999,White Oak Restaurant - Kilford Arms Hotel,38.0,0.3859721682747801,Act2838,DUPLICATE Go With The Flow River Adventures,18.0,0.12369414898727563,Act4142,MacDonagh Junction Kilkenny - Shopping Centre,8.0,0.12369414898727563,Act3613,Kilkenny Famine Experience,24.0,0.12369414898727563,Act11560,Art It,18.0
4442344,51.954948200000004,-7.849220499999999,0.9067849087931015,-0.13699474144003554,0.08794612306531233,Act5953,The Coachouse Bar & Bistro at The Old Imperial Hotel,5.0,0.31618664828446974,Act7145,Youghal Self Guided Historic Town Walk,6.0,3.918303803807904,Act5451,Simply Irish,2.0,0.2855689903638332,Act5661,St. Mary's Collegiate Church,5.0,0.41443714711404417,Act4187,Mall Arts Centre,3.0
4463548,51.7010826,-9.613254300000001,0.9023541182155504,-0.16778293936650274,7.000086592488745,Act4141,MacCarthys Bar Glengarriff,0.0,6.583106014270844,Act2703,DUPLICATE Garinish Island,0.0,4.718948659156853,Act5245,Rynhart Fine Art Bronze Studio,1.0,2.5238967480368824,Act6991,Whiddy Island View Discovery Point,1.0,6.783070503612816,Act2805,Glengarriff Woods Nature Reserve,0.0
4421491,52.3449916,-7.6747331999999995,0.9135924503487747,-0.13394936355212048,2.064733589298722,Act4473,Mulcahy's,3.0,2.1853546183366794,Act1509,Clonmel Golf Club,2.0,1.0952243054301003,Act1510,Clonmel Market at Dudleys Mill,4.0,1.8615558290352308,Act5581,South Tipperary Arts Centre,4.0,1.3717594231406485,Act5730,Suir Blueway Tipperary,5.0
4468442,52.650158999999995,-7.252908000000001,0.918918626248525,-0.1265871249442369,0.04187779860409935,Act3048,Hibernian Bar and Harpers Restaurant,38.0,0.12111735366675493,Act4648,North Kilkenny Cycle Loop,18.0,0.11304289965331339,Act5230,Rudolf Heltzel,8.0,0.1316632730706276,Act6123,The Hole In The Wall,24.0,0.18610489583124215,Act3616,Kilkenny Ghost Tours,18.0
4466520,52.67451429999999,-8.5025285,0.919343706423836,-0.1483971170696547,1.0716014945834984,Act2509,Finnegans Bar & Restaurant,6.0,4.4181044739892705,Act5131,River Shannon Salmon Fishing,3.0,3.715280319714269,Act4780,Orchard Pottery,1.0,4.105892082996972,Act3273,Irish Harp Centre & Music School,2.0,4.211069656019411,Act6777,University Arena,3.0
4409316,51.865083,-8.075021000000001,0.9052164651701381,-0.14093570361768507,0.0,Act511,Ballymaloe House Restaurant,1.0,5.192476415577861,Act1246,Castlemartyr Resort,0.0,0.06157266968417611,Act5848,The Ballymaloe Shop and Café,2.0,0.0,Act510,Ballymaloe Cookery School Garden,4.0,4.570151450229955,Act6984,Whale of a Time,1.0
4468649,53.464116000000004,-6.2050595,0.9331248558681807,-0.10829871855715309,0.8653799806916185,Act6109,The Harp Lounge,26.0,0.9730879135659133,Act2914,Green Golf Ball,8.0,8.451040229270575,Act4765,Omni Park Shopping Centre,0.0,0.8776954629330471,Act5757,Swords Museum  and Fingal Genealogy,9.0,5.417473785652944,Act410,Balheary Shooting,0.0
4330367,52.6226681,-8.642603999999999,0.9184388195291886,-0.150841895746032,1.9893833383414679,Act1010,Butlers Chocolate Café - Limerick,27.0,1.3135296977046393,Act3976,Limerick Golf Club,10.0,7.710701261573045,Act4780,Orchard Pottery,0.0,1.1999168273364633,Act3975,Limerick Genealogy,4.0,4.029815295223777,Act6459,The Spa at No.1 Pery Square Hotel & Spa,12.0
4453915,52.30305560000001,-8.538611099999999,0.9128605290736584,-0.14902687724233477,10.86853987309807,Act3699,Kilmallock Farmers Market,0.0,2.7698740117570346,Act6683,Trailriders,8.0,11.358103716757828,Act5984,The Design and Craft Studio,0.0,10.732203288386932,Act287,Ash Hill House,0.0,10.809468539976672,Act3697,"Kilmallock Churches, Castle and Town Gate",0.0
4444017,53.42723,-6.58392,0.9324810737202901,-0.11491108168790506,5.023603307535292,Act4917,Picaderos,0.0,4.161263832107994,Act1192,Carton House Golf Club The O'Meara Course,2.0,13.37732185835878,Act767,Blanchardstown Shopping Centre,0.0,4.806308884609655,Act2952,GUI National Golf Academy,1.0,4.032774442950151,Act6446,The Spa at Carton House,2.0
4380594,52.2717468,-6.4712273,0.9123140874288099,-0.11294422302994285,1.597599601630418,Act2858,Good Food Ireland,2.0,3.1636140858236548,Act3436,Johnstown Castle Estate,1.0,6.132025614499132,Act3472,Kates Farm Shop,0.0,7.410052904806743,Act6432,The Slaney Language Centre,0.0,5.700236616499729,Act6413,The SeaSpa at Kelly's Resort Hotel,0.0
4447943,53.7082542,-6.342331,0.937385871288073,-0.11069455820130447,0.9151966675759565,Act4289,McHughs Bar & Venue,5.0,0.764669181896309,Act5008,Quay Cycles Bicycle Hire,1.0,0.8190751849303548,Act5974,The Crafty Fox,4.0,0.894910318417093,Act3060,Highlanes Municipal Art Gallery,2.0,0.6527969770265918,Act2087,Drogheda Museum Millmount,9.0
4435632,53.4886674,-7.362329300000001,0.9335533586341548,-0.12849688690104938,0.050949088051980965,Act5938,The Charles Brinsley Restaurant at Bloomfield House Hotel,8.0,0.8720241553086497,Act4490,Mullingar Golf Club,11.0,35.30047553342364,Act1508,Clonmacnoise Pottery,0.0,1.3540948730440459,Act657,Belvedere House Gardens and Park,7.0,2.1505916374759444,Act4377,Mollie Moo’s Pet Farm,3.0
4276863,53.7297731,-6.6546164,0.9377614469444805,-0.11614496663721198,3.1287451580777454,Act8502,Brabazon Restaurant at Tankardstown House,1.0,6.95227247102581,Act5142,Rock Farm Slane - Electric Bikes,0.0,8.597486112698844,Act4586,Navan Shopping Centre,0.0,6.306285900301282,Act2217,Dunmoe Castle,0.0,7.320902820791745,Act623,Beautiful Meath,0.0
4444497,52.097928100000004,-9.912240800000001,0.9092803788122737,-0.17300123821051677,1.6800764276306361,Act3354,Jack's Coastguard Restaurant,3.0,1.9348532078628249,Act2044,Dooks Golf Links,2.0,8.765549930633492,Act3353,Jacks Bakery,0.0,6.554639021721321,Act5190,Rossbeigh Strand,0.0,8.941870485272307,Act3682,Killorglin Rowing Club,0.0
4452936,52.3387021,-6.5333583,0.9134826778654704,-0.11402861354749944,2.5351637329132677,Act2118,Dry Dock Bar,15.0,3.371038309521014,Act3743,Kingsford Equestrian Centre,8.0,2.5875081843656895,Act3472,Kates Farm Shop,3.0,4.566757177458723,Act6945,West Gate Heritage Tower,3.0,0.9773716933079885,Act4868,Paul Maloney Pottery,10.0
4464993,52.2215024,-6.3674124,0.9114371572181208,-0.11113231121231419,2.5817363706887635,Act6216,The Lobster Pot Pub and Restaurant,1.0,1.5244162274518511,Act4809,Our Lady's Island Monastery,3.0,13.872141286161321,Act470,Ballycross Apple Farm,0.0,4.078212424313253,Act5762,Tacumshane Windmill,1.0,2.7651037015418525,Act1140,Carne Beach,1.0
4438125,52.055668,-9.4779536,0.9085428009250515,-0.1654214966712496,1.7830724495029913,Act6083,The Great Southern Garden Room Restaurant,35.0,1.698782724138429,Act3549,Kerry Nature Trails,17.0,1.762166803870077,Act3648,Killarney Outlet Centre,3.0,2.0922990843410694,Act3637,Killarney Brewing Company,5.0,0.8479762744828733,Act4855,Pat Buckley's Personal Irish Tours,32.0
4458104,52.2364067,-6.3216668,0.9116972863258259,-0.11033389987401387,5.51717585123422,Act6216,The Lobster Pot Pub and Restaurant,0.0,0.3717096589058373,Act1529,Club Choice Ireland,3.0,14.891088453700556,Act4236,Martin Doyle Goldsmith,0.0,7.588394709797003,Act5762,Tacumshane Windmill,0.0,4.72207708272756,Act1140,Carne Beach,1.0
4359058,52.66466379999999,-8.6535041,0.9191717827658683,-0.15103213837982862,1.2184204130998586,Act1981,Dolans,28.0,1.0448821459029338,Act5130,River Shannon - Shannonbridge to Limerick City,12.0,6.541130048442139,Act4780,Orchard Pottery,0.0,1.2949688231558005,Act6575,Thomond Park,10.0,0.7254241460490444,Act2616,Funworld,18.0
4445010,53.0644309,-6.738808300000001,0.9261490349020178,-0.11761439249572182,4.091096439168825,Act5068,Rathsallagh Country House,1.0,4.091096439168825,Act5069,Rathsallagh Golf Club,1.0,12.993051414275001,Act4613,Newbridge Silverware Visitor Centre,0.0,6.962158431913748,Act1779,Crookstown Craft Village,0.0,9.853894216129518,Act1374,Chrysalis Holistic Centre,0.0
4445285,53.1302865,-6.7452790999999985,0.9272984319528942,-0.11772732926095981,0.26622733692939704,Act2441,Fallon's Bar & Café,1.0,3.9889620256109257,Act312,Athgarvan Pitch and Putt Club,2.0,6.132963595287957,Act4613,Newbridge Silverware Visitor Centre,0.0,3.596709641101366,Act3003,Harristown House,2.0,5.972321959685086,Act1810,Curragh Military Museum,0.0
4444626,52.28344,-6.5656599999999985,0.9125181722689041,-0.11459238456649087,6.348711849194121,Act5361,Seasons Restaurant,0.0,3.724950195156403,Act5423,Shelmalier Forth Mountain,4.0,5.972970807215176,Act3472,Kates Farm Shop,0.0,6.916109752901812,Act6344,The Potter's Yard- Patricia Howard Pottery,0.0,5.548079659787294,Act4868,Paul Maloney Pottery,0.0
4460851,53.694574100000004,-6.2435025,0.9371471085010711,-0.10896967548149726,1.9915976164187654,Act5570,Sonairte The National Ecology Centre,2.0,1.1572021317658783,Act3884,Laytown & Bettystown Golf Club,3.0,3.707656863494384,Act229,Architectural Furniture,1.0,0.45549051093700366,Act3226,Ireland Painting Holidays,2.0,0.5137927037069736,Act2614,Funtasia Bettystown,2.0
4449001,53.281460100000004,-6.442824799999999,0.9299369090149873,-0.11244850588914514,0.3237796033351075,Act6235,The Maple Tree Bar & Bistro,2.0,0.6925976318448414,Act1396,Citywest Hotel Golf Club,10.0,4.762457432402208,Act6475,The Square,1.0,5.172935130758193,Act1907,Des Carty Traditional Music School,0.0,3.148175813451548,Act3561,Kidspace Indoor Playcentre,1.0
4448999,53.28582120000001,-6.3868073,0.930013024568996,-0.11147081607540923,3.0751351609720228,Act1359,China House,5.0,1.1918211423708014,Act5352,Sean Walsh Memorial Park,10.0,1.0078268015858551,Act6475,The Square,1.0,1.763560848007793,Act1907,Des Carty Traditional Music School,3.0,2.687520979106462,Act636,Belfast & Titanic Tour - Hilltop Treks,6.0
4438021,53.1938103,-6.0905141999999985,0.9284071314162726,-0.1062995259294684,0.6221311369484274,Act11193,Sugarloaf Adventures,5.0,1.2588938714520752,Act3685,Killruddery House & Gardens,10.0,1.6507001886922403,Act7026,Wicklow Wolf Brewing Co.,1.0,1.2672004563332133,Act3684,DUPLICATE Killruddery House,3.0,1.445058451415975,Act860,Bray Bowl,5.0
4357456,53.3893686,-6.380071999999998,0.9318202676308754,-0.11135326291429963,0.8729074934545572,Act5817,TGI Fridays Blanchardstown,10.0,0.6792191816496028,Act6627,Tolka Valley Park,14.0,0.7768702093055435,Act767,Blanchardstown Shopping Centre,3.0,2.271900610883237,Act3047,Hibernia Roots,2.0,1.6326612046624684,Act5382,Shamrock Taxi Tours,5.0
4454576,51.70472170000001,-8.5238926,0.90241763249236,-0.14876999095638,0.07339434236270141,Act3442,Jo's Café,28.0,0.12846869285691934,Act3765,Kinsale Self Guided Historic Town Walk,11.0,0.12474261085326581,Act3802,KoKo Chocolate,4.0,0.17049621558133946,Act5642,St Multose Church,10.0,0.06959931919262426,Act6051,The Gallery Kinsale,7.0
4453923,52.30305560000001,-8.538611099999999,0.9128605290736584,-0.14902687724233477,10.86853987309807,Act3699,Kilmallock Farmers Market,0.0,2.7698740117570346,Act6683,Trailriders,8.0,11.358103716757828,Act5984,The Design and Craft Studio,0.0,10.732203288386932,Act287,Ash Hill House,0.0,10.809468539976672,Act3697,"Kilmallock Churches, Castle and Town Gate",0.0
4464296,53.52040059999999,-6.540132499999999,0.9341072074563485,-0.11414684564168802,6.829590979856168,Act2432,Fairyhouse Racecourse,0.0,1.167735912066371,Act741,Black Bush Golf Club,2.0,9.552862099730566,Act1353,Chez Emily Fine Handmade Chocolates,0.0,6.645481315672341,Act4526,My Ireland Heritage - Genealogy,0.0,5.410212743478944,Act6520,THE VENUE Theatre,0.0
4417833,51.8816536,-8.5302131,0.9055056766991691,-0.1488803044917523,1.9936972235812362,Act6464,The Spa at The Kingsley Hotel,49.0,1.9206658085660138,Act5872,The Bike Shed,11.0,4.201804329648425,Act6409,The Sandwich Stall,8.0,2.0667123100207996,Act4736,Old Cork Waterworks Experience,34.0,1.5747673188476643,Act1375,Chuckies Playzone,18.0
4418463,52.51819680000001,-7.812629500000001,0.9166154513703502,-0.13635610801343834,5.1108100685157005,Act4347,Mikey Ryan’s Bar and Kitchen,0.0,4.957043699042775,Act6611,Tipperary Heritage Way,1.0,5.108301563071423,Act5187,Rossa Pottery,0.0,5.075635709444345,Act8606,Cashel Heritage Centre,0.0,3.8384567320390746,Act6749,Turas Éireann,2.0
4454920,52.647270299999995,-8.6440719,0.9188682089224227,-0.15086751543412202,0.7659978876473178,Act1010,Butlers Chocolate Café - Limerick,27.0,1.0190228073161758,Act780,Bleach Lough (Ardlahan),14.0,6.344353920862543,Act4780,Orchard Pottery,0.0,1.545668269749517,Act3975,Limerick Genealogy,10.0,1.5296536066051818,Act6459,The Spa at No.1 Pery Square Hotel & Spa,19.0
3765723,51.896719,-8.470539,0.9057686175322991,-0.14783879496858798,0.06395883517648406,Act11484,Thyme at Seventy Six on the Mall ,59.0,0.2601736154324908,Act5878,The Blackwater Way,13.0,0.1396922478050097,Act4611,Newbridge Silverware,8.0,0.2816194809415826,Act5627,St Finbarr's South Church,38.0,0.07802724214666308,Act2372,Escape Spa at The Imperial Hotel,24.0
4444768,53.338606999999996,-9.180955,0.930934310577295,-0.160237893227436,0.07580119078958225,Act6998,White Gables Restaurant,4.0,0.11442169355334332,Act2916,Green Marble Tours,5.0,0.04329224380317519,Act1523,Cloonmore Pottery,4.0,6.053920870817613,Act5182,Ross Castle,0.0,0.2709724374146224,Act1467,Cliffs of Moher Tour - Celtic Chauffeur Services,1.0
4450023,51.894872899999996,-8.4243221,0.905736397008978,-0.14703215789352297,1.0304998181981304,Act2948,Grill Restaurant at Silver Springs,61.0,1.128764683389539,Act4170,Mahon Golf Club,13.0,3.2194248375713315,Act4611,Newbridge Silverware,8.0,1.6107766188567896,Act1385,CIT Blackrock Castle Observatory,38.0,0.8328157522784332,Act4689,Ocean Crew,27.0
4453904,52.30305560000001,-8.538611099999999,0.9128605290736584,-0.14902687724233477,10.86853987309807,Act3699,Kilmallock Farmers Market,0.0,2.7698740117570346,Act6683,Trailriders,8.0,11.358103716757828,Act5984,The Design and Craft Studio,0.0,10.732203288386932,Act287,Ash Hill House,0.0,10.809468539976672,Act3697,"Kilmallock Churches, Castle and Town Gate",0.0
4375213,52.3789287,-6.4486957999999985,0.9141847644823533,-0.11255097416952972,3.8455724516609715,Act9982,River Bar & Restaurant at the Riverbank House Hotel,17.0,4.022534961518984,Act6975,Wexford Harbour Boat Club,6.0,0.5275599382872033,Act474,Ballyelland Pottery,3.0,4.337811736982602,Act6945,West Gate Heritage Tower,3.0,3.117417515101078,Act6542,The Wexford Slobs and Wildfowl Reserve,10.0
3665703,53.00938490000001,-6.7855742,0.9251883009619652,-0.11843061142838021,3.128483280919376,Act4406,Moore's Pub and Restaurant,2.0,4.406540954826007,Act5069,Rathsallagh Golf Club,1.0,18.27386795420912,Act3586,Kildare Village Outlet Shopping,0.0,1.943653509611894,Act1779,Crookstown Craft Village,4.0,4.25229153726649,Act4403,Moone High Cross,1.0
4323325,53.00938490000001,-6.7855742,0.9251883009619652,-0.11843061142838021,3.128483280919376,Act4406,Moore's Pub and Restaurant,2.0,4.406540954826007,Act5069,Rathsallagh Golf Club,1.0,18.27386795420912,Act3586,Kildare Village Outlet Shopping,0.0,1.943653509611894,Act1779,Crookstown Craft Village,4.0,4.25229153726649,Act4403,Moone High Cross,1.0
4468776,53.00938490000001,-6.7855742,0.9251883009619652,-0.11843061142838021,3.128483280919376,Act4406,Moore's Pub and Restaurant,2.0,4.406540954826007,Act5069,Rathsallagh Golf Club,1.0,18.27386795420912,Act3586,Kildare Village Outlet Shopping,0.0,1.943653509611894,Act1779,Crookstown Craft Village,4.0,4.25229153726649,Act4403,Moone High Cross,1.0
4442098,52.648606900000004,-8.638259300000001,0.918891536993205,-0.15076606642602064,0.9302413886037942,Act4717,O'Dwyers Bar,28.0,1.1494055875850475,Act780,Bleach Lough (Ardlahan),15.0,5.925068309761619,Act4780,Orchard Pottery,0.0,1.2105052591328853,Act8164,The People's Museum of Limerick,10.0,1.1910090308178172,Act6459,The Spa at No.1 Pery Square Hotel & Spa,20.0
